date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2024-10-15,100810837069.5,2.5680,0.1328,4.0624,3.5122,2.7765,2.5606,0.1483,5.7625,3.8278,2.6185,0.0368,22.6307,0.1302,32.8603,27.5417,23.8763
2024-10-14,103094693201.34,2.6261,0.1514,4.0624,3.5122,2.7770,2.6187,0.2004,5.7643,3.8310,2.6186,0.0359,23.1434,0.1580,32.8603,27.5417,23.8763
2024-10-11,102434516038.23,2.6093,0.1478,4.0624,3.5119,2.7775,2.6019,0.1835,5.7672,3.8360,2.6186,0.0362,22.9952,0.1517,32.8603,27.5406,23.8763
2024-10-10,105146595194.79,2.6784,0.1633,4.0624,3.5122,2.7791,2.6708,0.2308,5.7672,3.8371,2.6189,0.0352,23.6040,0.1849,32.8603,27.5417,23.8763
2024-10-09,103576444104.15,2.6384,0.1545,4.0624,3.5122,2.7812,2.6309,0.2087,5.7678,3.8415,2.6189,0.0358,23.2516,0.1655,32.8603,27.5417,23.8763
2024-10-08,111837579956.04,2.8488,0.2312,4.0624,3.5122,2.7822,2.8407,0.3160,5.7697,3.8437,2.6189,0.0331,25.1061,0.2793,32.8603,27.5417,23.8763
2024-09-30,108840018783.0,2.7725,0.1951,4.0624,3.5122,2.7822,2.7646,0.2913,5.7704,3.8455,2.6189,0.0340,24.4332,0.2312,32.8603,27.5417,23.8763
2024-09-27,100757309191.41,2.5666,0.1315,4.0624,3.5119,2.7829,2.5593,0.1469,5.7704,3.8464,2.6189,0.0368,22.6187,0.1301,32.8603,27.5406,23.8632
2024-09-26,96903301968.93,2.4684,0.0962,4.0624,3.5122,2.7830,2.4614,0.0799,5.7704,3.8468,2.6193,0.0382,21.7535,0.0737,32.8603,27.5417,23.8709
2024-09-25,94030639178.1,2.3952,0.0733,4.0624,3.5122,2.7833,2.3884,0.0600,5.7704,3.8538,2.6194,0.0394,21.1087,0.0552,32.8603,27.5417,23.8709
2024-09-24,92175006070.98,2.3480,0.0622,4.0624,3.5122,2.7836,2.3413,0.0543,5.7704,3.8605,2.6207,0.0402,20.6921,0.0508,32.8603,27.5417,23.8709
2024-09-23,89605667922.66,2.2825,0.0252,4.0624,3.5122,2.7856,2.2760,0.0322,5.7704,3.8605,2.6213,0.0414,20.1153,0.0455,32.8603,27.5417,23.8709
2024-09-20,89587825296.63,2.2821,0.0243,4.0624,3.5119,2.7863,2.2756,0.0318,5.7704,3.8622,2.6216,0.0414,20.1113,0.0450,32.8603,27.5406,23.8632
2024-09-19,90301530337.83,2.3003,0.0322,4.0624,3.5122,2.7894,2.2937,0.0415,5.7704,3.8628,2.6218,0.0410,20.2715,0.0455,32.8603,27.5417,23.8709
2024-09-18,90033890947.38,2.2934,0.0305,4.0624,3.5122,2.7904,2.2869,0.0384,5.7704,3.8630,2.6220,0.0412,20.2114,0.0450,32.8603,27.5417,23.8709
2024-09-13,90301530337.83,2.3003,0.0317,4.0623,3.5112,2.7920,2.2937,0.0410,5.7697,3.8724,2.6245,0.0410,20.2715,0.0450,32.8471,27.5395,23.8572
2024-09-12,90479956598.13,2.3048,0.0357,4.0623,3.5116,2.7925,2.2982,0.0441,5.7697,3.8784,2.6258,0.0410,20.3116,0.0450,32.8471,27.5395,23.8632
2024-09-11,93441832519.11,2.3802,0.0679,4.0623,3.5116,2.7932,2.3735,0.0529,5.7697,3.8802,2.6259,0.0397,20.9765,0.0494,32.8471,27.5395,23.8632
2024-09-10,93923583421.92,2.3925,0.0688,4.0623,3.5116,2.7935,2.3857,0.0560,5.7697,3.8812,2.6269,0.0395,21.0846,0.0516,32.8471,27.5395,23.8632
2024-09-09,94565917959.0,2.4089,0.0719,4.0623,3.5116,2.7966,2.4020,0.0569,5.7697,3.8874,2.6271,0.0392,21.2288,0.0560,32.8471,27.5395,23.8632
2024-09-06,94922770479.6,2.4180,0.0736,4.0623,3.5116,2.7970,2.4111,0.0604,5.7697,3.8883,2.6278,0.0390,21.3089,0.0595,32.8471,27.5395,23.8632
2024-09-05,96118226423.61,2.4484,0.0829,4.0624,3.5119,2.7970,2.4415,0.0693,5.7704,3.8927,2.6278,0.0386,21.5773,0.0675,32.8603,27.5406,23.8632
2024-09-04,95725688650.95,2.4384,0.0790,4.0624,3.5119,2.7997,2.4315,0.0653,5.7704,3.8984,2.6279,0.0387,21.4892,0.0648,32.8603,27.5406,23.8632
2024-09-03,99258528604.89,2.5284,0.1107,4.0624,3.5119,2.8001,2.5212,0.1094,5.7704,3.8998,2.6286,0.0373,22.2823,0.1063,32.8603,27.5406,23.8632
2024-09-02,97063885603.2,2.4725,0.0909,4.0624,3.5119,2.8033,2.4655,0.0754,5.7704,3.9003,2.6288,0.0382,21.7896,0.0754,32.8603,27.5406,23.8632
2024-08-30,96457236318.18,2.4571,0.0873,4.0623,3.5116,2.8041,2.4501,0.0719,5.7697,3.9035,2.6308,0.0384,21.6534,0.0728,32.8471,27.5395,23.8632
2024-08-29,97099570855.26,2.4734,0.0904,4.0624,3.5119,2.8041,2.4664,0.0754,5.7704,3.9038,2.6308,0.0382,21.7976,0.0759,32.8603,27.5406,23.8632
2024-08-28,96385865814.06,2.4552,0.0865,4.0624,3.5119,2.8043,2.4483,0.0701,5.7704,3.9053,2.6313,0.0384,21.6374,0.0728,32.8603,27.5406,23.8632
2024-08-27,94994140983.72,2.4198,0.0745,4.0624,3.5119,2.8049,2.4129,0.0609,5.7704,3.9073,2.6318,0.0390,21.3250,0.0613,32.8603,27.5406,23.8632
2024-08-26,96136069049.64,2.4417,0.0790,4.0624,3.5119,2.8055,2.5383,0.1195,5.7704,3.9114,2.6327,0.0385,22.4736,0.1200,32.8603,27.5406,23.8632
2024-08-23,96171754301.7,2.4426,0.0794,4.0623,3.5116,2.8069,2.5392,0.1199,5.7697,3.9193,2.6346,0.0385,22.4820,0.1217,32.8471,27.5395,23.8632
2024-08-22,95011983609.75,2.4131,0.0723,4.0624,3.5119,2.8069,2.5086,0.0966,5.7704,3.9210,2.6346,0.0390,22.2109,0.1010,32.8603,27.5406,23.8632
2024-08-21,94922770479.6,2.4109,0.0719,4.0624,3.5119,2.8070,2.5063,0.0953,5.7704,3.9240,2.6364,0.0390,22.1900,0.0984,32.8603,27.5406,23.8632
2024-08-20,95440206634.47,2.4240,0.0750,4.0624,3.5119,2.8077,2.5199,0.1041,5.7723,3.9261,2.6366,0.0388,22.3110,0.1090,32.8603,27.5406,23.8632
2024-08-19,95797059155.07,2.4331,0.0763,4.0624,3.5119,2.8100,2.5293,0.1125,5.7739,3.9270,2.6373,0.0387,22.3944,0.1147,32.8603,27.5406,23.8632
2024-08-16,95243937748.14,2.4190,0.0728,4.0623,3.5116,2.8126,2.5147,0.0992,5.7743,3.9282,2.6384,0.0389,22.2651,0.1045,32.8471,27.5395,23.8632
2024-08-15,95422364008.44,2.4236,0.0741,4.0624,3.5119,2.8126,2.5195,0.1032,5.7747,3.9290,2.6384,0.0388,22.3068,0.1081,32.8603,27.5406,23.8632
2024-08-14,95511577138.59,2.4258,0.0741,4.0624,3.5119,2.8126,2.5218,0.1059,5.7774,3.9319,2.6384,0.0388,22.3277,0.1098,32.8603,27.5406,23.8632
2024-08-13,96314495309.94,2.4462,0.0776,4.0624,3.5119,2.8131,2.5430,0.1209,5.7782,3.9373,2.6395,0.0385,22.5154,0.1226,32.8603,27.5406,23.8632
2024-08-12,96082541171.55,2.4403,0.0754,4.0624,3.5119,2.8151,2.5369,0.1138,5.7796,3.9410,2.6395,0.0386,22.4611,0.1173,32.8603,27.5406,23.8632
2024-08-09,94601603211.06,2.4027,0.0710,4.0623,3.5116,2.8180,2.4978,0.0908,5.7798,3.9436,2.6424,0.0392,22.1149,0.0948,32.8471,27.5395,23.8632
2024-08-08,94583760585.03,2.4023,0.0706,4.0624,3.5119,2.8180,2.4973,0.0904,5.7812,3.9452,2.6424,0.0392,22.1108,0.0944,32.8603,27.5406,23.8632
2024-08-07,91247189517.42,2.3175,0.0415,4.0624,3.5119,2.8182,2.4092,0.0591,5.7839,3.9472,2.6443,0.0406,21.3308,0.0626,32.8603,27.5406,23.8632
2024-08-06,90997392753.0,2.3112,0.0371,4.0624,3.5119,2.8192,2.4026,0.0573,5.7860,3.9490,2.6472,0.0407,21.2724,0.0604,32.8603,27.5406,23.8632
2024-08-05,90158789329.59,2.2899,0.0282,4.0624,3.5119,2.8223,2.3805,0.0538,5.7879,3.9503,2.6474,0.0411,21.0763,0.0529,32.8603,27.5406,23.8632
2024-08-02,90158789329.59,2.2899,0.0282,4.0623,3.5116,2.8225,2.3805,0.0538,5.7919,3.9524,2.6477,0.0411,21.0763,0.0529,32.8471,27.5395,23.8632
2024-08-01,90158789329.59,2.2899,0.0282,4.0624,3.5119,2.8225,2.3805,0.0538,5.7933,3.9533,2.6477,0.0411,21.0763,0.0529,32.8603,27.5406,23.8632
2024-07-31,90123104077.53,2.2890,0.0278,4.0624,3.5119,2.8243,2.3795,0.0534,5.7980,3.9562,2.6478,0.0411,21.0680,0.0525,32.8603,27.5406,23.8632
2024-07-30,88178257840.26,2.2396,0.0110,4.0624,3.5119,2.8254,2.3282,0.0503,5.7985,3.9588,2.6481,0.0420,20.6134,0.0468,32.8603,27.5406,23.8632
2024-07-29,90533484476.22,2.2994,0.0291,4.0624,3.5119,2.8264,2.3904,0.0538,5.8012,3.9599,2.6485,0.0409,21.1639,0.0534,32.8603,27.5406,23.8632
2024-07-26,92424802835.4,2.3474,0.0547,4.0623,3.5116,2.8293,2.4403,0.0635,5.8016,3.9629,2.6497,0.0401,21.6061,0.0679,32.8471,27.5395,23.8632
2024-07-25,91675412542.14,2.3284,0.0450,4.0624,3.5119,2.8293,2.4205,0.0587,5.8023,3.9637,2.6497,0.0404,21.4309,0.0631,32.8603,27.5406,23.8632
2024-07-24,92531858591.58,2.3501,0.0560,4.0624,3.5119,2.8295,2.4431,0.0644,5.8046,3.9678,2.6502,0.0401,21.6311,0.0688,32.8603,27.5406,23.8632
2024-07-23,92424802835.4,2.3474,0.0543,4.0624,3.5119,2.8295,2.4403,0.0631,5.8100,3.9714,2.6504,0.0401,21.6061,0.0675,32.8603,27.5406,23.8632
2024-07-22,95297465626.23,2.4204,0.0670,4.0624,3.5119,2.8297,2.5162,0.0940,5.8100,3.9726,2.6506,0.0389,22.2776,0.1006,32.8603,27.5406,23.8632
2024-07-19,95243937748.14,2.4190,0.0666,4.0623,3.5116,2.8299,2.5147,0.0930,5.8122,3.9744,2.6511,0.0389,22.2651,0.0996,32.8471,27.5395,23.8632
2024-07-18,93513203023.23,2.3751,0.0609,4.0624,3.5119,2.8299,2.4690,0.0697,5.8126,3.9750,2.6511,0.0396,21.8605,0.0732,32.8603,27.5406,23.8632
2024-07-17,92728127477.91,2.3551,0.0569,4.0624,3.5119,2.8306,2.4483,0.0644,5.8126,3.9802,2.6526,0.0400,21.6770,0.0693,32.8603,27.5406,23.8632
2024-07-16,92264219201.13,2.3433,0.0512,4.0624,3.5119,2.8312,2.4361,0.0613,5.8126,3.9855,2.6552,0.0402,21.5685,0.0670,32.8603,27.5406,23.8632
2024-07-15,92228533949.07,2.3424,0.0507,4.0624,3.5119,2.8312,2.4351,0.0609,5.8126,3.9893,2.6556,0.0402,21.5602,0.0670,32.8603,27.5406,23.8632
2024-07-12,92406960209.37,2.3470,0.0525,4.0623,3.5116,2.8344,2.4398,0.0617,5.8122,3.9969,2.6560,0.0401,21.6019,0.0683,32.8471,27.5395,23.8632
2024-07-11,92389117583.34,2.3465,0.0521,4.0624,3.5119,2.8344,2.4394,0.0613,5.8126,3.9969,2.6560,0.0401,21.5977,0.0679,32.8603,27.5406,23.8632
2024-07-10,91033078005.06,2.3121,0.0357,4.0624,3.5119,2.8367,2.4036,0.0556,5.8126,3.9975,2.6606,0.0407,21.2807,0.0609,32.8603,27.5406,23.8632
2024-07-09,91015235379.03,2.3116,0.0353,4.0624,3.5119,2.8377,2.4031,0.0551,5.8126,4.0009,2.6618,0.0407,21.2766,0.0609,32.8603,27.5406,23.8632
2024-07-08,90711910736.52,2.3039,0.0322,4.0624,3.5119,2.8377,2.3951,0.0538,5.8126,4.0052,2.6618,0.0409,21.2056,0.0582,32.8603,27.5406,23.8632
2024-07-05,91407773151.69,2.3216,0.0397,4.0623,3.5116,2.8385,2.4135,0.0560,5.8126,4.0072,2.6620,0.0405,21.3683,0.0644,32.8471,27.5395,23.8632
2024-07-04,90212317207.68,2.2912,0.0273,4.0624,3.5119,2.8385,2.3819,0.0529,5.8164,4.0084,2.6620,0.0411,21.0889,0.0543,32.8603,27.5406,23.8632
2024-07-03,91300717395.51,2.3189,0.0379,4.0624,3.5119,2.8413,2.4106,0.0547,5.8164,4.0098,2.6629,0.0406,21.3433,0.0622,32.8603,27.5406,23.8632
2024-07-02,92745970103.94,2.3556,0.0529,4.0624,3.5119,2.8420,2.4488,0.0600,5.8192,4.0114,2.6634,0.0400,21.6811,0.0679,32.8603,27.5406,23.8632
2024-07-01,93584573527.35,2.3769,0.0556,4.0624,3.5119,2.8439,2.4709,0.0644,5.8192,4.0134,2.6637,0.0396,21.8772,0.0732,32.8603,27.5406,23.8632
2024-06-28,91265032143.45,2.3180,0.0366,4.0623,3.5116,2.8460,2.4097,0.0542,5.8227,4.0167,2.6644,0.0406,21.3349,0.0613,32.8471,27.5395,23.8632
2024-06-27,91318560021.54,2.3193,0.0375,4.0624,3.5119,2.8460,2.4111,0.0543,5.8255,4.0169,2.6644,0.0406,21.3475,0.0618,32.8603,27.5406,23.8632
2024-06-26,92460488087.46,2.3483,0.0494,4.0624,3.5119,2.8460,2.4413,0.0578,5.8267,4.0175,2.6659,0.0401,21.6144,0.0657,32.8603,27.5406,23.8632
2024-06-25,91728940420.23,2.3298,0.0423,4.0624,3.5119,2.8470,2.4219,0.0551,5.8267,4.0180,2.6683,0.0404,21.4434,0.0631,32.8603,27.5406,23.8632
2024-06-24,91461301029.78,2.3230,0.0384,4.0624,3.5119,2.8480,2.4149,0.0543,5.8267,4.0190,2.6686,0.0405,21.3808,0.0626,32.8603,27.5406,23.8632
2024-06-21,91996579810.68,2.3365,0.0450,4.0623,3.5116,2.8486,2.4290,0.0556,5.8255,4.0224,2.6710,0.0403,21.5060,0.0653,32.8471,27.5395,23.8632
2024-06-20,91996579810.68,2.3365,0.0450,4.0624,3.5119,2.8486,2.4290,0.0556,5.8267,4.0257,2.6710,0.0403,21.5060,0.0653,32.8603,27.5406,23.8632
2024-06-19,93745157161.62,2.3810,0.0534,4.0624,3.5119,2.8501,2.4752,0.0626,5.8267,4.0292,2.6710,0.0395,21.9147,0.0732,32.8603,27.5406,23.8632
2024-06-18,94494547454.88,2.4000,0.0551,4.0624,3.5119,2.8505,2.4950,0.0737,5.8278,4.0299,2.6710,0.0392,22.0899,0.0873,32.8603,27.5406,23.8632
2024-06-17,94030639178.1,2.3882,0.0534,4.0624,3.5119,2.8509,2.4827,0.0675,5.8305,4.0321,2.6725,0.0394,21.9815,0.0785,32.8603,27.5406,23.8632
2024-06-14,94244750690.46,2.3936,0.0534,4.0623,3.5116,2.8525,2.4884,0.0697,5.8310,4.0389,2.6815,0.0393,22.0315,0.0825,32.8471,27.5395,23.8632
2024-06-13,92745970103.94,2.3556,0.0498,4.0624,3.5119,2.8525,2.4488,0.0569,5.8311,4.0391,2.6815,0.0400,21.6811,0.0666,32.8603,27.5406,23.8632
2024-06-12,95136881991.96,2.4163,0.0547,4.0624,3.5119,2.8555,2.5119,0.0794,5.8386,4.0411,2.6815,0.0390,22.2401,0.0962,32.8603,27.5406,23.8632
2024-06-11,96564292074.36,2.4526,0.0604,4.0624,3.5119,2.8557,2.5496,0.1059,5.8386,4.0442,2.6821,0.0384,22.5737,0.1182,32.8603,27.5406,23.8632
2024-06-07,96546449448.33,2.4521,0.0599,4.0623,3.5112,2.8606,2.5491,0.1049,5.8399,4.0502,2.6829,0.0384,22.5696,0.1168,32.8471,27.5395,23.8572
2024-06-06,96136069049.64,2.4417,0.0564,4.0623,3.5116,2.8616,2.5383,0.0970,5.8399,4.0507,2.6839,0.0385,22.4736,0.1098,32.8471,27.5395,23.8632
2024-06-05,95939800163.31,2.4367,0.0560,4.0623,3.5116,2.8636,2.5331,0.0935,5.8415,4.0508,2.6862,0.0386,22.4278,0.1080,32.8471,27.5395,23.8632
2024-06-04,96171754301.7,2.4426,0.0560,4.0623,3.5116,2.8661,2.5392,0.0966,5.8421,4.0642,2.6866,0.0385,22.4820,0.1098,32.8471,27.5395,23.8632
2024-06-03,94405334324.73,2.3977,0.0534,4.0623,3.5116,2.8685,2.4926,0.0719,5.8422,4.0649,2.6867,0.0393,22.0691,0.0847,32.8471,27.5395,23.8632
2024-05-31,94351806446.64,2.3964,0.0529,4.0623,3.5122,2.8691,2.4912,0.0714,5.8441,4.0674,2.6876,0.0393,22.0565,0.0838,32.8471,27.5395,23.8709
2024-05-30,94815714723.42,2.4082,0.0529,4.0624,3.5122,2.8691,2.5034,0.0754,5.8441,4.0674,2.6876,0.0391,22.1650,0.0882,32.8603,27.5406,23.8709
2024-05-29,95761373903.01,2.4322,0.0543,4.0624,3.5124,2.8697,2.5284,0.0895,5.8441,4.0677,2.6877,0.0387,22.3861,0.1037,32.8603,27.5406,23.8763
2024-05-28,96564292074.36,2.4526,0.0569,4.0624,3.5130,2.8703,2.5496,0.1023,5.8448,4.0679,2.6889,0.0384,22.5737,0.1147,32.8603,27.5406,23.8763
2024-05-27,97010357725.11,2.4639,0.0596,4.0624,3.5134,2.8707,2.5614,0.1107,5.8473,4.0680,2.6894,0.0382,22.6780,0.1200,32.8603,27.5406,23.8793
2024-05-24,96207439553.76,2.4435,0.0542,4.0623,3.5151,2.8742,2.5402,0.0961,5.8482,4.0696,2.6918,0.0385,22.4903,0.1089,32.8471,27.5395,23.8795
2024-05-23,96403708440.09,2.4485,0.0547,4.0624,3.5153,2.8742,2.5454,0.0993,5.8493,4.0697,2.6918,0.0384,22.5362,0.1116,32.8603,27.5406,23.8795
2024-05-22,97260154489.53,2.4702,0.0596,4.0624,3.5156,2.8747,2.5680,0.1151,5.8496,4.0716,2.6924,0.0381,22.7364,0.1240,32.8603,27.5406,23.8916
2024-05-21,98491295685.6,2.5015,0.0679,4.0624,3.5157,2.8764,2.6005,0.1425,5.8496,4.0750,2.6928,0.0376,23.0242,0.1438,32.8603,27.5406,23.8916
2024-05-20,98134443165.0,2.4924,0.0648,4.0624,3.5160,2.8773,2.5911,0.1354,5.8505,4.0802,2.6934,0.0378,22.9408,0.1398,32.8603,27.5406,23.9017
2024-05-17,98687564571.93,2.5065,0.0705,4.0623,3.5162,2.8778,2.6057,0.1464,5.8505,4.0870,2.6945,0.0376,23.0701,0.1455,32.8471,27.5395,23.9165
2024-05-16,98562666189.72,2.5033,0.0679,4.0624,3.5164,2.8778,2.6024,0.1438,5.8520,4.0879,2.6945,0.0376,23.0409,0.1442,32.8603,27.5406,23.9165
2024-05-15,99115787596.65,2.5174,0.0719,4.0624,3.5167,2.8788,2.6170,0.1570,5.8552,4.0912,2.6945,0.0374,23.1702,0.1504,32.8603,27.5406,23.9165
2024-05-14,100382614044.78,2.5495,0.0843,4.0624,3.5171,2.8813,2.6504,0.1782,5.8560,4.0936,2.6950,0.0369,23.4664,0.1712,32.8603,27.5406,23.9165
2024-05-13,97634849636.16,2.4798,0.0635,4.0624,3.5177,2.8818,2.5779,0.1226,5.8565,4.0960,2.6952,0.0380,22.8240,0.1315,32.8603,27.5406,23.9304
2024-05-10,95511577138.59,2.4258,0.0538,4.0623,3.5180,2.8830,2.5218,0.0855,5.8571,4.1041,2.6954,0.0388,22.3277,0.1005,32.8471,27.5395,23.9519
2024-05-09,100792994443.47,2.5600,0.0865,4.0624,3.5188,2.8830,2.4241,0.0547,5.8571,4.1070,2.6954,0.0368,23.5623,0.1764,32.8603,27.5406,23.9519
2024-05-08,101524542110.7,2.5785,0.0935,4.0624,3.5197,2.8837,2.4417,0.0556,5.8595,4.1112,2.6958,0.0365,23.7333,0.1866,32.8603,27.5406,23.9544
2024-05-07,101667283118.94,2.5822,0.0940,4.0624,3.5202,2.8840,2.4451,0.0556,5.8618,4.1128,2.6962,0.0365,23.7667,0.1879,32.8603,27.5406,23.9633
2024-05-06,102470201290.29,2.6026,0.1010,4.0624,3.5213,2.8846,2.4644,0.0578,5.8632,4.1136,2.6971,0.0362,23.9544,0.1989,32.8603,27.5406,23.9705
2024-04-30,102149034021.75,2.5944,0.0966,4.0623,3.5221,2.8851,2.4567,0.0564,5.8648,4.1141,2.6986,0.0363,23.8793,0.1931,32.8471,27.5395,23.9980
2024-04-29,99918705768.0,2.5378,0.0794,4.0623,3.5222,2.8856,2.4030,0.0538,5.8684,4.1155,2.6995,0.0371,23.3579,0.1623,32.8471,27.5395,24.0050
2024-04-26,98723249823.99,2.5242,0.0732,4.0623,3.5226,2.8876,2.4756,0.0595,5.8712,4.1159,2.7000,0.0375,24.1154,0.2045,32.8471,27.5395,24.0106
2024-04-25,98723249823.99,2.5242,0.0732,4.0623,3.5227,2.8894,2.4756,0.0595,5.8712,4.1162,2.7005,0.0375,24.1154,0.2046,32.8471,27.5395,24.0106
2024-04-24,98955203962.38,2.5301,0.0745,4.0623,3.5228,2.8902,2.4814,0.0631,5.8713,4.1176,2.7026,0.0375,24.1721,0.2072,32.8471,27.5395,24.0106
2024-04-23,99775964759.76,2.5511,0.0816,4.0623,3.5229,2.8905,2.5020,0.0710,5.8715,4.1182,2.7029,0.0371,24.3726,0.2178,32.8471,27.5395,24.0106
2024-04-22,100685938687.29,2.5743,0.0877,4.0623,3.5239,2.8945,2.5248,0.0829,5.8719,4.1200,2.7030,0.0368,24.5948,0.2328,32.8471,27.5395,24.0106
2024-04-19,101185532216.13,2.5871,0.0917,4.0623,3.5258,2.8949,2.5373,0.0877,5.8747,4.1245,2.7033,0.0366,24.7169,0.2450,32.8471,27.5395,24.0106
2024-04-18,100624302744.0,2.5728,0.0873,4.0623,3.5259,2.8962,2.5232,0.0816,5.8747,4.1245,2.7033,0.0368,24.5798,0.2319,32.8471,27.5395,24.0106
2024-04-17,100750083122.43,2.5760,0.0891,4.0623,3.5260,2.8965,2.5264,0.0829,5.8769,4.1260,2.7039,0.0368,24.6105,0.2328,32.8471,27.5395,24.0106
2024-04-16,95790742487.19,2.4492,0.0542,4.0623,3.5263,2.8980,2.4020,0.0534,5.8779,4.1341,2.7052,0.0387,23.3991,0.1640,32.8471,27.5395,24.0106
2024-04-15,92987636910.75,2.3775,0.0520,4.0623,3.5263,2.9022,2.3317,0.0503,5.8801,4.1361,2.7067,0.0399,22.7144,0.1217,32.8471,27.5395,24.0137
2024-04-12,90921244979.4,2.3247,0.0383,4.0623,3.5292,2.9041,2.2799,0.0326,5.8814,4.1409,2.7071,0.0408,22.2096,0.0921,32.8471,27.5395,24.0326
2024-04-11,91100931234.3,2.3293,0.0410,4.0623,3.5298,2.9041,2.2844,0.0366,5.8814,4.1418,2.7077,0.0407,22.2535,0.0952,32.8471,27.5395,24.0361
2024-04-10,90921244979.4,2.3247,0.0384,4.0623,3.5312,2.9057,2.2799,0.0326,5.8814,4.1450,2.7081,0.0408,22.2096,0.0922,32.8471,27.5395,24.0382
2024-04-09,91729833126.45,2.3454,0.0441,4.0623,3.5318,2.9067,2.3002,0.0428,5.8815,4.1491,2.7087,0.0404,22.4071,0.1023,32.8471,27.5395,24.0797
2024-04-08,91999362508.8,2.3522,0.0463,4.0623,3.5327,2.9093,2.3070,0.0428,5.8821,4.1518,2.7100,0.0403,22.4730,0.1049,32.8471,27.5395,24.0836
2024-04-03,92089205636.25,2.3545,0.0467,4.0623,3.5343,2.9098,2.3092,0.0432,5.8823,4.1534,2.7105,0.0402,22.4949,0.1067,32.8471,27.5395,24.0935
2024-04-02,90076719581.37,2.3031,0.0304,4.0623,3.5353,2.9108,2.2587,0.0260,5.8826,4.1546,2.7105,0.0411,22.0033,0.0798,32.8471,27.5395,24.0946
2024-04-01,91172805736.26,2.3311,0.0410,4.0623,3.5362,2.9114,2.2862,0.0357,5.8840,4.1571,2.7105,0.0406,22.2710,0.0943,32.8471,27.5395,24.1127
2024-03-29,91280617489.2,2.3250,0.0379,4.0623,3.5365,2.9134,2.2885,0.0361,5.8866,4.1627,2.7111,0.0297,18.9390,0.0352,32.8471,27.5394,24.1382
2024-03-28,90741558724.5,2.3112,0.0331,4.0623,3.5368,2.9155,2.2750,0.0304,5.8866,4.1653,2.7119,0.0299,18.8272,0.0304,32.8471,27.5395,24.1405
2024-03-27,90364217589.21,2.3016,0.0291,4.0623,3.5370,2.9169,2.2655,0.0273,5.8874,4.1713,2.7123,0.0300,18.7489,0.0273,32.8471,27.5395,24.1500
2024-03-26,91388429242.14,2.3277,0.0375,4.0623,3.5372,2.9170,2.2912,0.0357,5.8893,4.1750,2.7127,0.0297,18.9614,0.0348,32.8471,27.5395,24.1597
2024-03-25,91478272369.59,2.3300,0.0383,4.0623,3.5374,2.9173,2.2935,0.0366,5.8896,4.1772,2.7127,0.0296,18.9800,0.0357,32.8471,27.5395,24.1623
2024-03-22,90957182230.38,2.3167,0.0344,4.0623,3.5387,2.9177,2.2804,0.0317,5.8922,4.1802,2.7130,0.0298,18.8719,0.0317,32.8471,27.5394,24.1681
2024-03-21,91639989999.0,2.3341,0.0388,4.0623,3.5387,2.9201,2.2975,0.0379,5.8922,4.1832,2.7141,0.0296,19.0136,0.0361,32.8471,27.5395,24.1740
2024-03-20,92089205636.25,2.3456,0.0401,4.0623,3.5396,2.9221,2.3088,0.0388,5.8924,4.1863,2.7155,0.0295,19.1068,0.0370,32.8471,27.5395,24.1755
2024-03-19,92125142887.23,2.3465,0.0401,4.0623,3.5405,2.9234,2.3097,0.0388,5.8929,4.1882,2.7157,0.0294,19.1143,0.0370,32.8471,27.5395,24.1840
2024-03-18,92736076153.89,2.3620,0.0432,4.0623,3.5416,2.9237,2.3250,0.0423,5.8947,4.1932,2.7163,0.0292,19.2410,0.0396,32.8471,27.5394,24.1942
2024-03-15,92466546771.54,2.3552,0.0419,4.0623,3.5418,2.9247,2.3183,0.0405,5.8948,4.1959,2.7168,0.0293,19.1851,0.0383,32.8471,27.5394,24.1998
2024-03-14,92250923265.66,2.3497,0.0410,4.0623,3.5430,2.9273,2.3128,0.0392,5.8971,4.1965,2.7170,0.0294,19.1404,0.0374,32.8471,27.5394,24.2105
2024-03-13,93203260416.63,2.3739,0.0427,4.0623,3.5439,2.9278,2.3367,0.0414,5.8977,4.1979,2.7171,0.0291,19.3380,0.0388,32.8471,27.5395,24.2179
2024-03-12,93436852548.0,2.3799,0.0427,4.0623,3.5448,2.9278,2.3426,0.0414,5.8997,4.2003,2.7173,0.0290,19.3864,0.0388,32.8471,27.5395,24.2191
2024-03-11,92646233026.44,2.3597,0.0414,4.0624,3.5455,2.9315,2.3228,0.0405,5.9006,4.2046,2.7174,0.0293,19.2224,0.0379,32.8471,27.5417,24.2213
2024-03-08,92700138902.91,2.3611,0.0414,4.0624,3.5458,2.9319,2.3241,0.0405,5.9007,4.2051,2.7177,0.0293,19.2336,0.0379,32.8471,27.5418,24.2243
2024-03-07,91011088106.85,2.3181,0.0348,4.0624,3.5467,2.9350,2.2818,0.0322,5.9059,4.2072,2.7200,0.0298,18.8831,0.0322,32.8471,27.5426,24.2290
2024-03-06,91657958624.49,2.3346,0.0383,4.0624,3.5479,2.9351,2.2980,0.0374,5.9075,4.2096,2.7204,0.0296,19.0173,0.0357,32.8471,27.5426,24.2564
