日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-06-09,=9.3700,=9.3700,=9.3700,=9.3700,=312075704871.0,=312075704871.0,=146385997775.7,,=0.4140,,,,
2026-06-08,=9.3700,=9.3700,=9.3700,=9.3700,=312075704871.0,=312075704871.0,=146385997775.7,,=0.4140,,,,
2026-06-05,=9.3400,=9.3400,=9.3400,=9.3400,=311076529722.0,=311076529722.0,=145917312617.4,,=0.4126,,,,
2026-06-04,=9.1900,=9.1900,=9.1900,=9.1900,=306080653977.0,=306080653977.0,=143573886825.9,,=0.4060,,,,
2026-06-03,=9.2500,=9.2500,=9.2500,=9.2500,=308079004275.0,=308079004275.0,=144511257142.5,,=0.4087,,,,
2026-06-02,=9.3100,=9.3100,=9.3100,=9.3100,=310077354573.0,=310077354573.0,=145448627459.1,,=0.4113,,,,
2026-06-01,=9.3200,=9.3200,=9.3200,=9.3200,=310410412956.0,=310410412956.0,=145604855845.2,,=0.4118,,,,
2026-05-29,=9.3700,=9.3700,=9.3700,=9.3700,=312075704871.0,=312075704871.0,=146385997775.7,,=0.4140,,,,
2026-05-28,=9.2100,=9.2100,=9.2100,=9.2100,=306746770743.0,=306746770743.0,=143886343598.1,,=0.4069,,,,
2026-05-27,=9.4300,=9.4300,=9.4300,=9.4300,=314074055169.0,=314074055169.0,=147323368092.3,,=0.4166,,,,
2026-05-26,=9.2700,=9.2700,=9.2700,=9.2700,=308745121041.0,=308745121041.0,=144823713914.7,,=0.4096,,,,
2026-05-25,=9.0800,=9.0800,=9.0800,=9.0800,=302417011764.0,=302417011764.0,=141855374578.8,,=0.4012,,,,
2026-05-22,=8.9600,=8.9600,=8.9600,=8.9600,=298420311168.0,=298420311168.0,=139980633945.6,,=0.3959,,,,
2026-05-21,=8.8600,=8.8600,=8.8600,=8.8600,=295089727338.0,=295089727338.0,=138418350084.6,,=0.3914,,,,
2026-05-20,=8.9400,=8.9400,=8.9400,=8.9400,=297754194402.0,=297754194402.0,=139668177173.4,,=0.3950,,,,
2026-05-19,=8.9500,=8.9500,=8.9500,=8.9500,=298087252785.0,=298087252785.0,=139824405559.5,,=0.3954,,,,
2026-05-18,=9.0800,=9.0800,=9.0800,=9.0800,=302417011764.0,=302417011764.0,=141855374578.8,,=0.4012,,,,
2026-05-15,=9.0700,=9.0700,=9.0700,=9.0700,=302083953381.0,=302083953381.0,=141699146192.7,,=0.4007,,,,
2026-05-14,=9.0200,=9.0200,=9.0200,=9.0200,=300418661466.0,=300418661466.0,=140918004262.2,,=0.3985,,,,
2026-05-13,=9.0300,=9.0300,=9.0300,=9.0300,=300751719849.0,=300751719849.0,=141074232648.3,,=0.3990,,,,
2026-05-12,=9.0300,=9.0300,=9.0300,=9.0300,=300751719849.0,=300751719849.0,=141074232648.3,,=0.3990,,,,
2026-05-11,=9.0900,=9.0900,=9.0900,=9.0900,=302750070147.0,=302750070147.0,=142011602964.9,,=0.4016,,,,
2026-05-08,=9.0700,=9.0700,=9.0700,=9.0700,=302083953381.0,=302083953381.0,=141699146192.7,,=0.4007,,,,
2026-05-07,=9.0900,=9.0900,=9.0900,=9.0900,=302750070147.0,=302750070147.0,=142011602964.9,,=0.4016,,,,
2026-05-06,=9.1800,=9.1800,=9.1800,=9.1800,=305747595594.0,=305747595594.0,=143417658439.8,,=0.4056,,,,
2026-04-30,=9.2700,=9.2700,=9.2700,=9.2700,=308745121041.0,=308745121041.0,=144823713914.7,,=0.4096,,,,
2026-04-29,=9.3800,=9.3800,=9.3800,=9.3800,=312408763254.0,=312408763254.0,=146542226161.8,,=0.4239,,,,
2026-04-28,=9.3700,=9.3700,=9.3700,=9.3700,=312075704871.0,=312075704871.0,=146385997775.7,,=0.4234,,,,
2026-04-27,=9.3600,=9.3600,=9.3600,=9.3600,=311742646488.0,=311742646488.0,=146229769389.6,,=0.4230,,,,
2026-04-24,=9.4500,=9.4500,=9.4500,=9.4500,=314740171935.0,=314740171935.0,=147635824864.5,,=0.4271,,,,
2026-04-23,=9.5400,=9.5400,=9.5400,=9.5400,=317737697382.0,=317737697382.0,=149041880339.4,,=0.4311,,,,
2026-04-22,=9.6100,=9.6100,=9.6100,=9.6100,=320069106063.0,=320069106063.0,=150135479042.1,,=0.4343,,,,
2026-04-21,=9.7200,=9.7200,=9.7200,=9.7200,=323732748276.0,=323732748276.0,=151853991289.2,,=0.4393,,,,
2026-04-20,=9.7800,=9.7800,=9.7800,=9.7800,=325731098574.0,=325731098574.0,=152791361605.8,,=0.4420,,,,
2026-04-17,=9.8600,=9.8600,=9.8600,=9.8600,=328395565638.0,=328395565638.0,=154041188694.6,,=0.4456,,,,
2026-04-16,=10.0000,=10.0000,=10.0000,=10.0000,=333058383000.0,=333058383000.0,=156228386100.0,,=0.4519,,,,
2026-04-15,=10.1100,=10.1100,=10.1100,=10.1100,=336722025213.0,=336722025213.0,=157946898347.1,,=0.4569,,,,
2026-04-14,=10.0500,=10.0500,=10.0500,=10.0500,=334723674915.0,=334723674915.0,=157009528030.5,,=0.4542,,,,
2026-04-13,=9.8600,=9.8600,=9.8600,=9.8600,=328395565638.0,=328395565638.0,=154041188694.6,,=0.4456,,,,
2026-04-10,=9.8900,=9.8900,=9.8900,=9.8900,=329394740787.0,=329394740787.0,=154509873852.9,,=0.4469,,,,
2026-04-09,=9.9300,=9.9300,=9.9300,=9.9300,=330726974319.0,=330726974319.0,=155134787397.3,,=0.4488,,,,
2026-04-08,=10.0900,=10.0900,=10.0900,=10.0900,=336055908447.0,=336055908447.0,=157634441574.9,,=0.4560,,,,
2026-04-07,=9.9800,=9.9800,=9.9800,=9.9800,=332392266234.0,=332392266234.0,=155915929327.8,,=0.4510,,,,
2026-04-03,=10.1200,=10.1200,=10.1200,=10.1200,=337055083596.0,=337055083596.0,=158103126733.2,,=0.4573,,,,
2026-04-02,=10.2500,=10.2500,=10.2500,=10.2500,=341384842575.0,=341384842575.0,=160134095752.5,,=0.4632,,,,
2026-04-01,=10.2400,=10.2400,=10.2400,=10.2400,=341051784192.0,=341051784192.0,=159977867366.4,,=0.4628,,,,
2026-03-31,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=159040497049.8,,=0.4600,,,,
2026-03-30,=10.0100,=10.0100,=10.0100,=10.0100,=333391441383.0,=333391441383.0,=148302068304.39,,=0.4756,,,,
2026-03-27,=10.0200,=10.0200,=10.0200,=10.0200,=333724499766.0,=333724499766.0,=148450222218.78,,=0.4761,,,,
2026-03-26,=10.0600,=10.0600,=10.0600,=10.0600,=335056733298.0,=335056733298.0,=149042837876.34,,=0.4780,,,,
2026-03-25,=10.1000,=10.1000,=10.1000,=10.1000,=336388966830.0,=336388966830.0,=149635453533.9,,=0.4799,,,,
2026-03-24,=10.0400,=10.0400,=10.0400,=10.0400,=334390616532.0,=334390616532.0,=148746530047.56,,=0.4770,,,,
2026-03-23,=9.8600,=9.8600,=9.8600,=9.8600,=328395565638.0,=328395565638.0,=146079759588.54,,=0.4685,,,,
2026-03-20,=10.2800,=10.2800,=10.2800,=10.2800,=342384017724.0,=342384017724.0,=152302223992.92,,=0.4884,,,,
2026-03-19,=10.3200,=10.3200,=10.3200,=10.3200,=343716251256.0,=343716251256.0,=152894839650.48,,=0.4903,,,,
2026-03-18,=10.3700,=10.3700,=10.3700,=10.3700,=345381543171.0,=345381543171.0,=153635609222.43,,=0.4927,,,,
2026-03-17,=10.3800,=10.3800,=10.3800,=10.3800,=345714601554.0,=345714601554.0,=153783763136.82,,=0.4932,,,,
2026-03-16,=10.2900,=10.2900,=10.2900,=10.2900,=342717076107.0,=342717076107.0,=152450377907.31,,=0.4889,,,,
2026-03-13,=10.2600,=10.2600,=10.2600,=10.2600,=341717900958.0,=341717900958.0,=152005916164.14,,=0.4875,,,,
2026-03-12,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=150820684849.02,,=0.4837,,,,
2026-03-11,=10.0700,=10.0700,=10.0700,=10.0700,=335389791681.0,=335389791681.0,=149190991790.73,,=0.4784,,,,
2026-03-10,=9.9600,=9.9600,=9.9600,=9.9600,=331726149468.0,=331726149468.0,=147561298732.44,,=0.4732,,,,
2026-03-09,=9.8500,=9.8500,=9.8500,=9.8500,=328062507255.0,=328062507255.0,=145931605674.15,,=0.4680,,,,
2026-03-06,=9.8900,=9.8900,=9.8900,=9.8900,=329394740787.0,=329394740787.0,=146524221331.71,,=0.4699,,,,
2026-03-05,=9.7800,=9.7800,=9.7800,=9.7800,=325731098574.0,=325731098574.0,=144894528273.42,,=0.4647,,,,
2026-03-04,=9.6000,=9.6000,=9.6000,=9.6000,=319736047680.0,=319736047680.0,=142227757814.4,,=0.4561,,,,
2026-03-03,=9.7300,=9.7300,=9.7300,=9.7300,=324065806659.0,=324065806659.0,=144153758701.47,,=0.4623,,,,
2026-03-02,=9.6800,=9.6800,=9.6800,=9.6800,=322400514744.0,=322400514744.0,=143412989129.52,,=0.4599,,,,
2026-02-27,=9.7200,=9.7200,=9.7200,=9.7200,=323732748276.0,=323732748276.0,=144005604787.08,,=0.4618,,,,
2026-02-26,=9.7300,=9.7300,=9.7300,=9.7300,=324065806659.0,=324065806659.0,=144153758701.47,,=0.4623,,,,
2026-02-25,=9.7900,=9.7900,=9.7900,=9.7900,=326064156957.0,=326064156957.0,=145042682187.81,,=0.4651,,,,
2026-02-24,=9.9000,=9.9000,=9.9000,=9.9000,=329727799170.0,=329727799170.0,=146672375246.1,,=0.4704,,,,
2026-02-13,=9.8900,=9.8900,=9.8900,=9.8900,=329394740787.0,=329394740787.0,=146524221331.71,,=0.4699,,,,
2026-02-12,=9.9800,=9.9800,=9.9800,=9.9800,=332392266234.0,=332392266234.0,=147857606561.22,,=0.4742,,,,
2026-02-11,=10.1700,=10.1700,=10.1700,=10.1700,=338720375511.0,=338720375511.0,=150672530934.63,,=0.4832,,,,
2026-02-10,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=150820684849.02,,=0.4837,,,,
2026-02-09,=10.1800,=10.1800,=10.1800,=10.1800,=339053433894.0,=339053433894.0,=150820684849.02,,=0.4837,,,,
2026-02-06,=10.1200,=10.1200,=10.1200,=10.1200,=337055083596.0,=337055083596.0,=149931761362.68,,=0.4808,,,,
2026-02-05,=10.2300,=10.2300,=10.2300,=10.2300,=340718725809.0,=340718725809.0,=151561454420.97,,=0.4860,,,,
2026-02-04,=10.1300,=10.1300,=10.1300,=10.1300,=337388141979.0,=337388141979.0,=150079915277.07,,=0.4813,,,,
2026-02-03,=10.0200,=10.0200,=10.0200,=10.0200,=333724499766.0,=333724499766.0,=148450222218.78,,=0.4761,,,,
2026-02-02,=10.0600,=10.0600,=10.0600,=10.0600,=335056733298.0,=335056733298.0,=149042837876.34,,=0.4780,,,,
2026-01-30,=10.0400,=10.0400,=10.0400,=10.0400,=334390616532.0,=334390616532.0,=148746530047.56,,=0.4770,,,,
2026-01-29,=10.1500,=10.1500,=10.1500,=10.1500,=338054258745.0,=338054258745.0,=150376223105.85,,=0.4822,,,,
2026-01-28,=10.0500,=10.0500,=10.0500,=10.0500,=334723674915.0,=334723674915.0,=148894683961.95,,=0.4775,,,,
2026-01-27,=10.2000,=10.2000,=10.2000,=10.2000,=339719550660.0,=339719550660.0,=151116992677.8,,=0.4846,,,,
2026-01-26,=10.3500,=10.3500,=10.3500,=10.3500,=344715426405.0,=344715426405.0,=153339301393.65,,=0.4917,,,,
2026-01-23,=10.5100,=10.5100,=10.5100,=10.5100,=350044360533.0,=350044360533.0,=155709764023.89,,=0.4993,,,,
2026-01-22,=10.6300,=10.6300,=10.6300,=10.6300,=354041061129.0,=354041061129.0,=157487610996.57,,=0.5050,,,,
2026-01-21,=10.7400,=10.7400,=10.7400,=10.7400,=357704703342.0,=357704703342.0,=159117304054.86,,=0.5103,,,,
2026-01-20,=11.0300,=11.0300,=11.0300,=11.0300,=367363396449.0,=367363396449.0,=163413767572.17,,=0.5241,,,,
2026-01-19,=11.1200,=11.1200,=11.1200,=11.1200,=370360921896.0,=370360921896.0,=164747152801.68,,=0.5283,,,,
2026-01-16,=11.0400,=11.0400,=11.0400,=11.0400,=367696454832.0,=367696454832.0,=163561921486.56,,=0.5245,,,,
2026-01-15,=11.1600,=11.1600,=11.1600,=11.1600,=371693155428.0,=371693155428.0,=165339768459.24,,=0.5302,,,,
2026-01-14,=11.2400,=11.2400,=11.2400,=11.2400,=374357622492.0,=374357622492.0,=166524999774.36,,=0.5340,,,,
2026-01-13,=11.5700,=11.5700,=11.5700,=11.5700,=385348549131.0,=385348549131.0,=171414078949.23,,=0.5497,,,,
2026-01-12,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=0.5540,,,,
2026-01-09,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=0.5483,,,,
2026-01-08,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=0.5483,,,,
2026-01-07,=11.7900,=11.7900,=11.7900,=11.7900,=392675833557.0,=392675833557.0,=174673465065.81,,=0.5602,,,,
2026-01-06,=12.0000,=12.0000,=12.0000,=12.0000,=399670059600.0,=399670059600.0,=177784697268.0,,=0.5701,,,,
2026-01-05,=11.8200,=11.8200,=11.8200,=11.8200,=393675008706.0,=393675008706.0,=175117926808.98,,=0.5616,,,,
2025-12-31,=12.4400,=12.4400,=12.4400,=12.4400,=414324628452.0,=414324628452.0,=184303469501.16,,=0.5910,,,,
2025-12-30,=12.3900,=12.3900,=12.3900,=12.3900,=412659336537.0,=412659336537.0,=183562699929.21,,=0.5887,,,,
2025-12-29,=12.1700,=12.1700,=12.1700,=12.1700,=405332052111.0,=405332052111.0,=180303313812.63,,=0.5782,,,,
2025-12-26,=11.7200,=11.7200,=11.7200,=11.7200,=390344424876.0,=390344424876.0,=173636387665.08,,=0.5568,,,,
2025-12-25,=11.7700,=11.7700,=11.7700,=11.7700,=392009716791.0,=392009716791.0,=174377157237.03,,=0.5592,,,,
2025-12-24,=11.8100,=11.8100,=11.8100,=11.8100,=393341950323.0,=393341950323.0,=174969772894.59,,=0.5611,,,,
2025-12-23,=11.8300,=11.8300,=11.8300,=11.8300,=394008067089.0,=394008067089.0,=175266080723.37,,=0.5621,,,,
2025-12-22,=11.6400,=11.6400,=11.6400,=11.6400,=387679957812.0,=387679957812.0,=172451156349.96,,=0.5530,,,,
2025-12-19,=11.6900,=11.6900,=11.6900,=11.6900,=389345249727.0,=389345249727.0,=173191925921.91,,=0.5554,,,,
2025-12-18,=11.7800,=11.7800,=11.7800,=11.7800,=392342775174.0,=392342775174.0,=174525311151.42,,=0.5597,,,,
2025-12-17,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=0.5483,,,,
2025-12-16,=11.5500,=11.5500,=11.5500,=11.5500,=384682432365.0,=384682432365.0,=171117771120.45,,=0.5488,,,,
2025-12-15,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=0.5540,,,,
2025-12-12,=11.6100,=11.6100,=11.6100,=11.6100,=386680782663.0,=386680782663.0,=172006694606.79,,=0.5516,,,,
2025-12-11,=11.4400,=11.4400,=11.4400,=11.4400,=381018790152.0,=381018790152.0,=169488078062.16,,=0.5435,,,,
2025-12-10,=11.2800,=11.2800,=11.2800,=11.2800,=375689856024.0,=375689856024.0,=167117615431.92,,=0.5359,,,,
2025-12-09,=11.3200,=11.3200,=11.3200,=11.3200,=377022089556.0,=377022089556.0,=167710231089.48,,=0.5378,,,,
2025-12-08,=11.3900,=11.3900,=11.3900,=11.3900,=379353498237.0,=379353498237.0,=168747308490.21,,=0.5412,,,,
2025-12-05,=11.2600,=11.2600,=11.2600,=11.2600,=375023739258.0,=375023739258.0,=166821307603.14,,=0.5350,,,,
2025-12-04,=11.2500,=11.2500,=11.2500,=11.2500,=374690680875.0,=374690680875.0,=166673153688.75,,=0.5345,,,,
2025-12-03,=11.3000,=11.3000,=11.3000,=11.3000,=376355972790.0,=376355972790.0,=167413923260.7,,=0.5369,,,,
2025-12-02,=11.4500,=11.4500,=11.4500,=11.4500,=381351848535.0,=381351848535.0,=169636231976.55,,=0.5440,,,,
2025-12-01,=11.5400,=11.5400,=11.5400,=11.5400,=384349373982.0,=384349373982.0,=170969617206.06,,=0.5483,,,,
2025-11-28,=11.4800,=11.4800,=11.4800,=11.4800,=382351023684.0,=382351023684.0,=170080693719.72,,=0.5454,,,,
2025-11-27,=11.6200,=11.6200,=11.6200,=11.6200,=387013841046.0,=387013841046.0,=172154848521.18,,=0.5521,,,,
2025-11-26,=11.4800,=11.4800,=11.4800,=11.4800,=382351023684.0,=382351023684.0,=170080693719.72,,=0.5454,,,,
2025-11-25,=11.6100,=11.6100,=11.6100,=11.6100,=386680782663.0,=386680782663.0,=172006694606.79,,=0.5516,,,,
2025-11-24,=11.5300,=11.5300,=11.5300,=11.5300,=384016315599.0,=384016315599.0,=170821463291.67,,=0.5478,,,,
2025-11-21,=11.5200,=11.5200,=11.5200,=11.5200,=383683257216.0,=383683257216.0,=170673309377.28,,=0.5473,,,,
2025-11-20,=11.7000,=11.7000,=11.7000,=11.7000,=389678308110.0,=389678308110.0,=173340079836.3,,=0.5559,,,,
2025-11-19,=11.5600,=11.5600,=11.5600,=11.5600,=385015490748.0,=385015490748.0,=171265925034.84,,=0.5492,,,,
2025-11-18,=11.4500,=11.4500,=11.4500,=11.4500,=381351848535.0,=381351848535.0,=169636231976.55,,=0.5440,,,,
2025-11-17,=11.3700,=11.3700,=11.3700,=11.3700,=378687381471.0,=378687381471.0,=168451000661.43,,=0.5402,,,,
2025-11-14,=11.6200,=11.6200,=11.6200,=11.6200,=387013841046.0,=387013841046.0,=172154848521.18,,=0.5521,,,,
2025-11-13,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=0.5540,,,,
2025-11-12,=11.6800,=11.6800,=11.6800,=11.6800,=389012191344.0,=389012191344.0,=173043772007.52,,=0.5549,,,,
2025-11-11,=11.6700,=11.6700,=11.6700,=11.6700,=388679132961.0,=388679132961.0,=172895618093.13,,=0.5545,,,,
2025-11-10,=11.6900,=11.6900,=11.6900,=11.6900,=389345249727.0,=389345249727.0,=173191925921.91,,=0.5554,,,,
2025-11-07,=11.7000,=11.7000,=11.7000,=11.7000,=389678308110.0,=389678308110.0,=173340079836.3,,=0.5559,,,,
2025-11-06,=11.6600,=11.6600,=11.6600,=11.6600,=388346074578.0,=388346074578.0,=172747464178.74,,=0.5540,,,,
2025-11-05,=11.8600,=11.8600,=11.8600,=11.8600,=395007242238.0,=395007242238.0,=175710542466.54,,=0.5635,,,,
2025-11-04,=11.6200,=11.6200,=11.6200,=11.6200,=387013841046.0,=387013841046.0,=172154848521.18,,=0.5521,,,,
2025-11-03,=11.4100,=11.4100,=11.4100,=11.4100,=380019615003.0,=380019615003.0,=169043616318.99,,=0.5421,,,,
2025-10-31,=11.4900,=11.4900,=11.4900,=11.4900,=382684082067.0,=382684082067.0,=170228847634.11,,=0.5459,,,,
2025-10-30,=11.6400,=11.6400,=11.6400,=11.6400,=387679957812.0,=387679957812.0,=163607347995.96,,=0.5800,,,,
2025-10-29,=11.8100,=11.8100,=11.8100,=11.8100,=393341950323.0,=393341950323.0,=165996802391.09,,=0.5885,,,,
2025-10-28,=12.3900,=12.3900,=12.3900,=12.3900,=412659336537.0,=412658487611.0,=174149058562.71,,=0.6174,,,,
2025-10-27,=12.9700,=12.9700,=12.9700,=12.9700,=431976722751.0,=431975834086.0,=182301314734.33,,=0.6463,,,,
2025-10-24,=12.9800,=12.9800,=12.9800,=12.9800,=432308891783.34,=424355411944.0,=182441870875.22,,=0.6468,,,,
2025-10-23,=12.9700,=12.9700,=12.9700,=12.9700,=430435737232.84,=424028481734.0,=182301314734.33,,=0.6440,,,,
2025-10-22,=13.0300,=13.0300,=13.0300,=13.0300,=425990062991.53,=425990062992.0,=183144651579.67,,=0.6373,,,,
2025-10-21,=12.9900,=12.9900,=12.9900,=12.9900,=424682342153.49,=424682342153.0,=182582427016.11,,=0.6354,,,,
2025-10-20,=12.9900,=12.9900,=12.9900,=12.9900,=424682342153.49,=424682342153.0,=182582427016.11,,=0.6354,,,,
2025-10-17,=13.3200,=13.3200,=13.3200,=13.3200,=435471039067.32,=431297318166.0,=187220779665.48,,=0.6515,,,,
2025-10-16,=13.3200,=13.3200,=13.3200,=13.3200,=432943198158.6001,=423960168487.0,=187220779665.48,,=0.6477,,,,
2025-10-15,=13.1700,=13.1700,=13.1700,=13.1700,=426440366384.97,=419185842265.0,=185112437552.13,,=0.6380,,,,
2025-10-14,=12.7700,=12.7700,=12.7700,=12.7700,=406454305674.06,=406454305674.0,=179490191916.53,,=0.6081,,,,
2025-10-13,=12.5100,=12.5100,=12.5100,=12.5100,=398178806889.78,=392247134220.0,=175835732253.39,,=0.5957,,,,
2025-10-10,=11.8400,=11.8400,=11.8400,=11.8400,=371523502362.24,=371239493938.0,=166418470813.76,,=0.5558,,,,
2025-10-09,=11.8000,=11.8000,=11.8000,=11.8000,=369985306458.4,=357158619032.0,=165856246250.2,,=0.5535,,,,
2025-09-30,=11.9000,=11.9000,=11.9000,=11.9000,=373120775157.2,=360185386990.0,=167261807659.1,,=0.5582,,,,
2025-09-29,=12.0600,=12.0600,=12.0600,=12.0600,=365028215722.74,=365028215723.0,=169510705913.34,,=0.5461,,,,
2025-09-26,=12.2500,=12.2500,=12.2500,=12.2500,=370779074842.75,=370779074843.0,=172181272590.25,,=0.5547,,,,
2025-09-25,=12.4300,=12.4300,=12.4300,=12.4300,=376227257166.97,=376227257167.0,=174711283126.27,,=0.5629,,,,
2025-09-24,=12.2200,=12.2200,=12.2200,=12.2200,=369871044455.38,=369871044455.0,=171759604167.58,,=0.5534,,,,
2025-09-23,=12.4500,=12.4500,=12.4500,=12.4500,=376832610758.5499,=376832610759.0,=174992395408.05,,=0.5638,,,,
2025-09-22,=12.5400,=12.5400,=12.5400,=12.5400,=379556701920.6599,=379556701921.0,=176257400676.06,,=0.5679,,,,
2025-09-19,=12.8100,=12.8100,=12.8100,=12.8100,=387728975406.99,=387728975407.0,=180052416480.09,,=0.5801,,,,
2025-09-18,=12.7500,=12.7500,=12.7500,=12.7500,=385912914632.25,=385912914632.0,=179209079634.75,,=0.5774,,,,
2025-09-17,=12.9600,=12.9600,=12.9600,=12.9600,=392269127343.84,=392269127344.0,=182160758593.44,,=0.5869,,,,
2025-09-16,=13.1600,=13.1600,=13.1600,=13.1600,=398322663259.64,=398322663260.0,=184971881411.24,,=0.5959,,,,
2025-09-15,=13.4300,=13.4300,=13.4300,=13.4300,=406494936745.9699,=406494936746.0,=188766897215.27,,=0.6082,,,,
2025-09-12,=13.6000,=13.6000,=13.6000,=13.6000,=411640442274.4,=411640442274.0,=191156351610.4,,=0.6159,,,,
2025-09-11,=14.1200,=14.1200,=14.1200,=14.1200,=427379635655.4799,=427379635655.0,=198465270936.68,,=0.6394,,,,
2025-09-10,=13.9700,=13.9700,=13.9700,=13.9700,=422839483718.63,=422839483719.0,=196356928823.33,,=0.6326,,,,
2025-09-09,=14.0200,=14.0200,=14.0200,=14.0200,=424352867697.58,=424352867698.0,=197059709527.78,,=0.6349,,,,
2025-09-08,=13.5800,=13.5800,=13.5800,=13.5800,=411035088682.82,=411035088683.0,=190875239328.62,,=0.6150,,,,
2025-09-05,=13.6900,=13.6900,=13.6900,=13.6900,=414364533436.51,=414364533437.0,=192421356878.41,,=0.6199,,,,
2025-09-04,=13.7700,=13.7700,=13.7700,=13.7700,=416785947802.83,=416785947803.0,=193545806005.53,,=0.6236,,,,
2025-09-03,=13.7800,=13.7800,=13.7800,=13.7800,=417088624598.62,=417088624599.0,=193686362146.42,,=0.6240,,,,
2025-09-02,=13.7300,=13.7300,=13.7300,=13.7300,=415575240619.67,=415575240620.0,=192983581441.97,,=0.6217,,,,
2025-09-01,=13.4900,=13.4900,=13.4900,=13.4900,=408310997520.71,=408310997521.0,=189610234060.61,,=0.6109,,,,
2025-08-29,=13.6300,=13.6300,=13.6300,=13.6300,=412548472661.77,=412548472662.0,=191578020033.07,,=0.6172,,,,
2025-08-28,=13.8600,=13.8600,=13.8600,=13.8600,=419510038964.94,=419510038965.0,=194810811273.54,,=0.6276,,,,
2025-08-27,=13.7500,=13.7500,=13.7500,=13.7500,=416180594211.25,=416136863766.0,=180720291152.5,,=0.6383,,,,
2025-08-26,=14.0300,=14.0300,=14.0300,=14.0300,=424655544493.37,=424610923537.0,=184400413445.06,,=0.6513,,,,
2025-08-25,=14.0300,=14.0300,=14.0300,=14.0300,=424655544493.37,=424610923537.0,=184400413445.06,,=0.6513,,,,
2025-08-22,=13.9400,=13.9400,=13.9400,=13.9400,=421931453331.26,=421887118611.0,=183217516993.88,,=0.6471,,,,
2025-08-21,=13.7800,=13.7800,=13.7800,=13.7800,=417088624598.62,=417044798742.0,=181114589969.56,,=0.6397,,,,
2025-08-20,=13.7200,=13.7200,=13.7200,=13.7200,=415272563823.88,=415228928791.0,=180325992335.44,,=0.6369,,,,
