日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,股息率
2025-08-08,=6.7100,=6.7100,=6.7100,=6.7100,=2348386157287.83,=2142128654314.0,=212836151322.19,,=0.0361
2025-08-07,=6.7100,=6.7100,=6.7100,=6.7100,=2348386157287.83,=2142128654314.0,=212836151322.19,,=0.0361
2025-08-06,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=0.0365
2025-08-05,=6.5400,=6.5400,=6.5400,=6.5400,=2288889041529.42,=2087857138482.0,=207443879232.06,,=0.0370
2025-08-04,=6.3900,=6.3900,=6.3900,=6.3900,=2236391586448.4697,=2039970506865.0,=202685992093.71,,=0.0379
2025-08-01,=6.3300,=6.3300,=6.3300,=6.3300,=2215392604416.09,=2020815854218.0,=200782837238.37,,=0.0382
2025-07-31,=6.3000,=6.3000,=6.3000,=6.3000,=2204893113399.9,=2011238527895.0,=199831259810.7,,=0.0384
2025-07-30,=6.2300,=6.2300,=6.2300,=6.2300,=2180394301028.79,=1988891433141.0,=197610912479.47,,=0.0388
2025-07-29,=6.1400,=6.1400,=6.1400,=6.1400,=2148895827980.22,=1960159454171.0,=194756180196.46,,=0.0394
2025-07-28,=6.1900,=6.1900,=6.1900,=6.1900,=2166394979673.87,=1976121664710.0,=196342142575.91,,=0.0391
2025-07-25,=6.1800,=6.1800,=6.1800,=6.1800,=2162895149335.14,=1972929222602.0,=196024950100.02,,=0.0391
2025-07-24,=6.2000,=6.2000,=6.2000,=6.2000,=2169894810012.6,=1979314106817.0,=196659335051.8,,=0.0390
2025-07-23,=6.2500,=6.2500,=6.2500,=6.2500,=2187393961706.25,=1995276317356.0,=198245297431.25,,=0.0387
2025-07-22,=6.1000,=6.1000,=6.1000,=6.1000,=2134896506625.3,=1947389685740.0,=193487410292.9,,=0.0397
2025-07-21,=6.1900,=6.1900,=6.1900,=6.1900,=2166394979673.87,=1976121664710.0,=196342142575.91,,=0.0391
2025-07-18,=6.2200,=6.2200,=6.2200,=6.2200,=2176894470690.06,=1985698991033.0,=197293720003.58,,=0.0389
2025-07-17,=6.1300,=6.1300,=6.1300,=6.1300,=2145395997641.49,=1956967012063.0,=194438987720.57,,=0.0395
2025-07-16,=6.2900,=6.2900,=6.2900,=6.2900,=2201393283061.17,=2008046085787.0,=199514067334.81,,=0.0385
2025-07-15,=6.3300,=6.3300,=6.3300,=6.3300,=2215392604416.09,=2020815854218.0,=200782837238.37,,=0.0382
2025-07-14,=6.3800,=6.3800,=6.3800,=6.3800,=2232891756109.7397,=2036778064757.0,=202368799617.82,,=0.0379
2025-07-11,=6.3200,=6.3200,=6.3200,=6.3200,=2211892774077.36,=2017623412111.0,=200465644762.48,,=0.0383
2025-07-10,=6.3100,=6.3100,=6.3100,=6.3100,=2208392943738.63,=2014430970003.0,=200148452286.59,,=0.0383
2025-07-09,=6.2000,=6.2000,=6.2000,=6.2000,=2169894810012.6,=1979314106817.0,=196659335051.8,,=0.0390
2025-07-08,=6.1200,=6.1200,=6.1200,=6.1200,=2141896167302.76,=1953774569955.0,=194121795244.68,,=0.0395
2025-07-07,=6.0800,=6.0800,=6.0800,=6.0800,=2127896845947.84,=1941004801524.0,=192853025341.12,,=0.0398
2025-07-04,=6.0300,=6.0300,=6.0300,=6.0300,=2110397694254.1904,=1925042590985.0,=191267062961.67,,=0.0401
