日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2026-06-10,=6.3200,=6.3200,=6.3200,=6.3200,=85822702280.0,=72700511560.0,=28736590711.2,,=0.0854,,,,
2026-06-09,=6.2700,=6.2700,=6.2700,=6.2700,=85143725205.0,=72125349285.0,=28509244265.7,,=0.0848,,,,
2026-06-08,=6.2500,=6.2500,=6.2500,=6.2500,=84872134375.0,=71895284375.0,=28418305687.5,,=0.0845,,,,
2026-06-05,=6.3600,=6.3600,=6.3600,=6.3600,=86365883940.0,=73160641380.0,=28918467867.6,,=0.0860,,,,
2026-06-04,=6.3100,=6.3100,=6.3100,=6.3100,=85686906865.0,=72585479105.0,=28691121422.1,,=0.0853,,,,
2026-06-03,=6.3900,=6.3900,=6.3900,=6.3900,=86773270185.0,=73505738745.0,=29054875734.9,,=0.0864,,,,
2026-06-02,=6.4400,=6.4400,=6.4400,=6.4400,=87452247260.0,=74080901020.0,=29282222180.4,,=0.0871,,,,
2026-06-01,=6.4900,=6.4900,=6.4900,=6.4900,=88131224335.0,=74656063295.0,=29509568625.9,,=0.0877,,,,
2026-05-29,=6.4000,=6.4000,=6.4000,=6.4000,=86909065600.0,=73620771200.0,=29100345024.0,,=0.0865,,,,
2026-05-28,=6.2300,=6.2300,=6.2300,=6.2300,=84600543545.0,=71665219465.0,=28327367109.3,,=0.0842,,,,
2026-05-27,=6.2600,=6.2600,=6.2600,=6.2600,=85007929790.0,=72010316830.0,=28463774976.6,,=0.0846,,,,
2026-05-26,=6.3400,=6.3400,=6.3400,=6.3400,=86094293110.0,=72930576470.0,=28827529289.4,,=0.0857,,,,
2026-05-25,=6.3500,=6.3500,=6.3500,=6.3500,=86230088525.0,=73045608925.0,=28872998578.5,,=0.0858,,,,
2026-05-22,=6.3700,=6.3700,=6.3700,=6.3700,=86501679355.0,=73275673835.0,=28963937156.7,,=0.0861,,,,
2026-05-21,=6.4200,=6.4200,=6.4200,=6.4200,=87180656430.0,=73850836110.0,=29191283602.2,,=0.0868,,,,
2026-05-20,=6.4900,=6.4900,=6.4900,=6.4900,=88131224335.0,=74656063295.0,=29509568625.9,,=0.0877,,,,
2026-05-19,=6.5900,=6.5900,=6.5900,=6.5900,=89489178485.0,=75806387845.0,=29964261516.9,,=0.0891,,,,
2026-05-18,=6.5000,=6.5000,=6.5000,=6.5000,=88267019750.0,=74771095750.0,=29555037915.0,,=0.0879,,,,
2026-05-15,=6.5900,=6.5900,=6.5900,=6.5900,=89489178485.0,=75806387845.0,=29964261516.9,,=0.0891,,,,
2026-05-14,=6.6600,=6.6600,=6.6600,=6.6600,=90439746390.0,=76611615030.0,=30282546540.6,,=0.0900,,,,
2026-05-13,=6.7500,=6.7500,=6.7500,=6.7500,=91661905125.0,=77646907125.0,=30691770142.5,,=0.0912,,,,
2026-05-12,=6.7600,=6.7600,=6.7600,=6.7600,=91797700540.0,=77761939580.0,=30737239431.6,,=0.0914,,,,
2026-05-11,=6.7800,=6.7800,=6.7800,=6.7800,=92069291370.0,=77992004490.0,=30828178009.8,,=0.0916,,,,
2026-05-08,=6.7500,=6.7500,=6.7500,=6.7500,=91661905125.0,=77646907125.0,=30691770142.5,,=0.0912,,,,
2026-05-07,=6.7600,=6.7600,=6.7600,=6.7600,=91797700540.0,=77761939580.0,=30737239431.6,,=0.0914,,,,
2026-05-06,=6.7200,=6.7200,=6.7200,=6.7200,=91254518880.0,=77301809760.0,=30555362275.2,,=0.0908,,,,
2026-04-30,=6.7500,=6.7500,=6.7500,=6.7500,=91661905125.0,=77646907125.0,=30691770142.5,,=0.0912,,,,
2026-04-29,=6.7900,=6.7900,=6.7900,=6.7900,=92205086785.0,=78107036945.0,=30873647298.9,,=0.0895,,,,
2026-04-28,=6.7600,=6.7600,=6.7600,=6.7600,=91797700540.0,=77761939580.0,=30737239431.6,,=0.0891,,,,
2026-04-27,=6.7400,=6.7400,=6.7400,=6.7400,=91526109710.0,=77531874670.0,=30646300853.4,,=0.0889,,,,
2026-04-24,=6.8100,=6.8100,=6.8100,=6.8100,=92476677615.0,=78337101855.0,=30964585877.1,,=0.0898,,,,
2026-04-23,=6.8600,=6.8600,=6.8600,=6.8600,=93155654690.0,=78912264130.0,=31191932322.6,,=0.0905,,,,
2026-04-22,=6.8800,=6.8800,=6.8800,=6.8800,=93427245520.0,=79142329040.0,=31282870900.8,,=0.0907,,,,
2026-04-21,=6.8900,=6.8900,=6.8900,=6.8900,=93563040935.0,=79257361495.0,=31328340189.9,,=0.0909,,,,
2026-04-20,=6.9000,=6.9000,=6.9000,=6.9000,=93698836350.0,=79372393950.0,=31373809479.0,,=0.0910,,,,
2026-04-17,=6.9300,=6.9300,=6.9300,=6.9300,=94106222595.0,=79717491315.0,=31510217346.3,,=0.0914,,,,
2026-04-16,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=0.0918,,,,
2026-04-15,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=0.0918,,,,
2026-04-14,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=0.0918,,,,
2026-04-13,=6.9300,=6.9300,=6.9300,=6.9300,=94106222595.0,=79717491315.0,=31510217346.3,,=0.0914,,,,
2026-04-10,=6.9900,=6.9900,=6.9900,=6.9900,=94920995085.0,=80407686045.0,=31783033080.9,,=0.0922,,,,
2026-04-09,=6.9700,=6.9700,=6.9700,=6.9700,=94649404255.0,=80177621135.0,=31692094502.7,,=0.0919,,,,
2026-04-08,=7.0400,=7.0400,=7.0400,=7.0400,=95599972160.0,=80982848320.0,=32010379526.4,,=0.0928,,,,
2026-04-07,=6.9100,=6.9100,=6.9100,=6.9100,=93834631765.0,=79487426405.0,=31419278768.1,,=0.0911,,,,
2026-04-03,=6.9100,=6.9100,=6.9100,=6.9100,=93834631765.0,=79487426405.0,=31419278768.1,,=0.0911,,,,
2026-04-02,=6.9700,=6.9700,=6.9700,=6.9700,=94649404255.0,=80177621135.0,=31692094502.7,,=0.0919,,,,
2026-04-01,=7.0500,=7.0500,=7.0500,=7.0500,=95735767575.0,=81097880775.0,=32055848815.5,,=0.0930,,,,
2026-03-31,=7.0500,=7.0500,=7.0500,=7.0500,=95735767575.0,=81097880775.0,=32055848815.5,,=0.0930,,,,
2026-03-30,=7.0400,=7.0400,=7.0400,=7.0400,=95599972160.0,=80982848320.0,=32010379526.4,,=0.0921,,,,
2026-03-27,=6.9900,=6.9900,=6.9900,=6.9900,=94920995085.0,=80407686045.0,=31783033080.9,,=0.0915,,,,
2026-03-26,=6.9600,=6.9600,=6.9600,=6.9600,=94513608840.0,=80062588680.0,=31646625213.6,,=0.0911,,,,
2026-03-25,=7.0500,=7.0500,=7.0500,=7.0500,=95735767575.0,=81097880775.0,=32055848815.5,,=0.0923,,,,
2026-03-24,=6.9900,=6.9900,=6.9900,=6.9900,=94920995085.0,=80407686045.0,=31783033080.9,,=0.0915,,,,
2026-03-23,=6.9000,=6.9000,=6.9000,=6.9000,=93698836350.0,=79372393950.0,=31373809479.0,,=0.0903,,,,
2026-03-20,=7.1600,=7.1600,=7.1600,=7.1600,=97229517140.0,=82363237780.0,=32556010995.6,,=0.0937,,,,
2026-03-19,=7.1900,=7.1900,=7.1900,=7.1900,=97636903385.0,=82708335145.0,=32692418862.9,,=0.0941,,,,
2026-03-18,=7.2900,=7.2900,=7.2900,=7.2900,=98994857535.0,=83858659695.0,=33147111753.9,,=0.0954,,,,
2026-03-17,=7.3300,=7.3300,=7.3300,=7.3300,=99538039195.0,=84318789515.0,=33328988910.3,,=0.0959,,,,
2026-03-16,=7.3700,=7.3700,=7.3700,=7.3700,=100081220855.0,=84778919335.0,=33510866066.7,,=0.0965,,,,
2026-03-13,=7.5100,=7.5100,=7.5100,=7.5100,=101982356665.0,=86389373705.0,=34147436114.1,,=0.0983,,,,
2026-03-12,=7.4100,=7.4100,=7.4100,=7.4100,=100624402515.0,=85239049155.0,=33692743223.1,,=0.0970,,,,
2026-03-11,=7.3700,=7.3700,=7.3700,=7.3700,=100081220855.0,=84778919335.0,=33510866066.7,,=0.0965,,,,
2026-03-10,=7.2800,=7.2800,=7.2800,=7.2800,=98859062120.0,=83743627240.0,=33101642464.8,,=0.0953,,,,
2026-03-09,=7.2200,=7.2200,=7.2200,=7.2200,=98044289630.0,=83053432510.0,=32828826730.2,,=0.0945,,,,
2026-03-06,=7.2700,=7.2700,=7.2700,=7.2700,=98723266705.0,=83628594785.0,=33056173175.7,,=0.0952,,,,
2026-03-05,=7.2000,=7.2000,=7.2000,=7.2000,=97772698800.0,=82823367600.0,=32737888152.0,,=0.0942,,,,
2026-03-04,=7.1400,=7.1400,=7.1400,=7.1400,=96957926310.0,=82133172870.0,=32465072417.4,,=0.0935,,,,
2026-03-03,=7.2500,=7.2500,=7.2500,=7.2500,=98451675875.0,=83398529875.0,=32965234597.5,,=0.0949,,,,
2026-03-02,=7.3500,=7.3500,=7.3500,=7.3500,=99809630025.0,=84548854425.0,=33419927488.5,,=0.0962,,,,
2026-02-27,=7.3600,=7.3600,=7.3600,=7.3600,=99945425440.0,=84663886880.0,=33465396777.6,,=0.0963,,,,
2026-02-26,=7.3600,=7.3600,=7.3600,=7.3600,=99945425440.0,=84663886880.0,=33465396777.6,,=0.0963,,,,
2026-02-25,=7.2900,=7.2900,=7.2900,=7.2900,=98994857535.0,=83858659695.0,=33147111753.9,,=0.0954,,,,
2026-02-24,=7.3400,=7.3400,=7.3400,=7.3400,=99673834610.0,=84433821970.0,=33374458199.4,,=0.0961,,,,
2026-02-13,=7.1700,=7.1700,=7.1700,=7.1700,=97365312555.0,=82478270235.0,=32601480284.7,,=0.0939,,,,
2026-02-12,=7.2400,=7.2400,=7.2400,=7.2400,=98315880460.0,=83283497420.0,=32919765308.4,,=0.0948,,,,
2026-02-11,=7.2400,=7.2400,=7.2400,=7.2400,=98315880460.0,=83283497420.0,=32919765308.4,,=0.0948,,,,
2026-02-10,=7.2300,=7.2300,=7.2300,=7.2300,=98180085045.0,=83168464965.0,=32874296019.3,,=0.0946,,,,
2026-02-09,=7.2600,=7.2600,=7.2600,=7.2600,=98587471290.0,=83513562330.0,=33010703886.6,,=0.0950,,,,
2026-02-06,=7.2300,=7.2300,=7.2300,=7.2300,=98180085045.0,=83168464965.0,=32874296019.3,,=0.0946,,,,
2026-02-05,=7.2700,=7.2700,=7.2700,=7.2700,=98723266705.0,=83628594785.0,=33056173175.7,,=0.0952,,,,
2026-02-04,=7.2800,=7.2800,=7.2800,=7.2800,=98859062120.0,=83743627240.0,=33101642464.8,,=0.0953,,,,
2026-02-03,=7.1700,=7.1700,=7.1700,=7.1700,=97365312555.0,=82478270235.0,=32601480284.7,,=0.0939,,,,
2026-02-02,=7.1300,=7.1300,=7.1300,=7.1300,=96822130895.0,=82018140415.0,=32419603128.3,,=0.0933,,,,
2026-01-30,=7.2700,=7.2700,=7.2700,=7.2700,=98723266705.0,=83628594785.0,=33056173175.7,,=0.0952,,,,
2026-01-29,=7.3300,=7.3300,=7.3300,=7.3300,=99538039195.0,=84318789515.0,=33328988910.3,,=0.0959,,,,
2026-01-28,=7.3200,=7.3200,=7.3200,=7.3200,=99402243780.0,=84203757060.0,=33283519621.2,,=0.0958,,,,
2026-01-27,=7.3300,=7.3300,=7.3300,=7.3300,=99538039195.0,=84318789515.0,=33328988910.3,,=0.0959,,,,
2026-01-26,=7.4900,=7.4900,=7.4900,=7.4900,=101710765835.0,=86159308795.0,=34056497535.9,,=0.0980,,,,
2026-01-23,=7.3900,=7.3900,=7.3900,=7.3900,=100352811685.0,=85008984245.0,=33601804644.9,,=0.0967,,,,
2026-01-22,=7.5300,=7.5300,=7.5300,=7.5300,=102253947495.0,=86619438615.0,=34238374692.3,,=0.0986,,,,
2026-01-21,=7.6000,=7.6000,=7.6000,=7.6000,=103204515400.0,=87424665800.0,=34556659716.0,,=0.0995,,,,
2026-01-20,=7.6400,=7.6400,=7.6400,=7.6400,=103747697060.0,=87884795620.0,=34738536872.4,,=0.1000,,,,
2026-01-19,=7.5100,=7.5100,=7.5100,=7.5100,=101982356665.0,=86389373705.0,=34147436114.1,,=0.0983,,,,
2026-01-16,=7.5300,=7.5300,=7.5300,=7.5300,=102253947495.0,=86619438615.0,=34238374692.3,,=0.0986,,,,
2026-01-15,=7.6700,=7.6700,=7.6700,=7.6700,=104155083305.0,=88229892985.0,=34874944739.7,,=0.1004,,,,
2026-01-14,=7.6700,=7.6700,=7.6700,=7.6700,=104155083305.0,=88229892985.0,=34874944739.7,,=0.1004,,,,
2026-01-13,=7.8200,=7.8200,=7.8200,=7.8200,=106192014530.0,=89955379810.0,=35556984076.2,,=0.1024,,,,
2026-01-12,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=0.1022,,,,
2026-01-09,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=0.1021,,,,
2026-01-08,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=0.1021,,,,
2026-01-07,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=0.1020,,,,
2026-01-06,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=0.1017,,,,
2026-01-05,=7.7100,=7.7100,=7.7100,=7.7100,=104698264965.0,=88690022805.0,=35056821896.1,,=0.1009,,,,
2025-12-31,=7.6700,=7.6700,=7.6700,=7.6700,=104155083305.0,=88229892985.0,=34874944739.7,,=0.1004,,,,
2025-12-30,=7.7000,=7.7000,=7.7000,=7.7000,=104562469550.0,=88574990350.0,=35011352607.0,,=0.1008,,,,
2025-12-29,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=0.1017,,,,
2025-12-26,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=0.1022,,,,
2025-12-25,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=0.1022,,,,
2025-12-24,=7.8200,=7.8200,=7.8200,=7.8200,=106192014530.0,=89955379810.0,=35556984076.2,,=0.1024,,,,
2025-12-23,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=0.1020,,,,
2025-12-22,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=0.1018,,,,
2025-12-19,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=0.1021,,,,
2025-12-18,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=0.1018,,,,
2025-12-17,=7.7600,=7.7600,=7.7600,=7.7600,=105377242040.0,=89265185080.0,=35284168341.6,,=0.1016,,,,
2025-12-16,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=0.1012,,,,
2025-12-15,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=0.1018,,,,
2025-12-12,=7.8100,=7.8100,=7.8100,=7.8100,=106056219115.0,=89840347355.0,=35511514787.1,,=0.1022,,,,
2025-12-11,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=0.1018,,,,
2025-12-10,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=0.1017,,,,
2025-12-09,=7.6800,=7.6800,=7.6800,=7.6800,=104290878720.0,=88344925440.0,=34920414028.8,,=0.1005,,,,
2025-12-08,=7.7600,=7.7600,=7.7600,=7.7600,=105377242040.0,=89265185080.0,=35284168341.6,,=0.1016,,,,
2025-12-05,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=0.1021,,,,
2025-12-04,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=0.1020,,,,
2025-12-03,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=0.1017,,,,
2025-12-02,=7.7900,=7.7900,=7.7900,=7.7900,=105784628285.0,=89610282445.0,=35420576208.9,,=0.1020,,,,
2025-12-01,=7.7700,=7.7700,=7.7700,=7.7700,=105513037455.0,=89380217535.0,=35329637630.7,,=0.1017,,,,
2025-11-28,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=0.1012,,,,
2025-11-27,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=0.1012,,,,
2025-11-26,=7.7400,=7.7400,=7.7400,=7.7400,=105105651210.0,=89035120170.0,=35193229763.4,,=0.1013,,,,
2025-11-25,=7.7500,=7.7500,=7.7500,=7.7500,=105241446625.0,=89150152625.0,=35238699052.5,,=0.1014,,,,
2025-11-24,=7.7300,=7.7300,=7.7300,=7.7300,=104969855795.0,=88920087715.0,=35147760474.3,,=0.1012,,,,
2025-11-21,=7.7000,=7.7000,=7.7000,=7.7000,=104562469550.0,=88574990350.0,=35011352607.0,,=0.1008,,,,
2025-11-20,=7.8400,=7.8400,=7.8400,=7.8400,=106463605360.0,=90185444720.0,=35647922654.4,,=0.1026,,,,
2025-11-19,=7.8400,=7.8400,=7.8400,=7.8400,=106463605360.0,=90185444720.0,=35647922654.4,,=0.1026,,,,
2025-11-18,=7.8600,=7.8600,=7.8600,=7.8600,=106735196190.0,=90415509630.0,=35738861232.6,,=0.1029,,,,
2025-11-17,=7.9100,=7.9100,=7.9100,=7.9100,=107414173265.0,=90990671905.0,=35966207678.1,,=0.1035,,,,
2025-11-14,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=0.1043,,,,
2025-11-13,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=0.1051,,,,
2025-11-12,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=0.1051,,,,
2025-11-11,=8.0500,=8.0500,=8.0500,=8.0500,=109315309075.0,=92601126275.0,=36602777725.5,,=0.1054,,,,
2025-11-10,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=0.1055,,,,
2025-11-07,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=0.1050,,,,
2025-11-06,=8.0100,=8.0100,=8.0100,=8.0100,=108772127415.0,=92140996455.0,=36420900569.1,,=0.1048,,,,
2025-11-05,=7.9600,=7.9600,=7.9600,=7.9600,=108093150340.0,=91565834180.0,=36193554123.6,,=0.1042,,,,
2025-11-04,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=0.1043,,,,
2025-11-03,=7.9900,=7.9900,=7.9900,=7.9900,=108500536585.0,=91910931545.0,=36329961990.9,,=0.1046,,,,
2025-10-31,=7.9500,=7.9500,=7.9500,=7.9500,=107957354925.0,=91450801725.0,=36148084834.5,,=0.1041,,,,
2025-10-30,=8.0500,=8.0500,=8.0500,=8.0500,=109315309075.0,=92601126275.0,=36602777725.5,,=0.1051,,,,
2025-10-29,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=0.1052,,,,
2025-10-28,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=0.1048,,,,
2025-10-27,=8.1600,=8.1600,=8.1600,=8.1600,=110809058640.0,=93866483280.0,=37102939905.6,,=0.1065,,,,
2025-10-24,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=0.1056,,,,
2025-10-23,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=0.1056,,,,
2025-10-22,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=0.1053,,,,
2025-10-21,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=0.1053,,,,
2025-10-20,=7.9600,=7.9600,=7.9600,=7.9600,=108093150340.0,=91565834180.0,=36193554123.6,,=0.1039,,,,
2025-10-17,=7.9900,=7.9900,=7.9900,=7.9900,=108500536585.0,=91910931545.0,=36329961990.9,,=0.1043,,,,
2025-10-16,=8.0400,=8.0400,=8.0400,=8.0400,=109179513660.0,=92486093820.0,=36557308436.4,,=0.1050,,,,
2025-10-15,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=0.1053,,,,
2025-10-14,=8.0800,=8.0800,=8.0800,=8.0800,=109722695320.0,=92946223640.0,=36739185592.8,,=0.1055,,,,
2025-10-13,=8.0800,=8.0800,=8.0800,=8.0800,=109722695320.0,=92946223640.0,=36739185592.8,,=0.1055,,,,
2025-10-10,=8.1400,=8.1400,=8.1400,=8.1400,=110537467810.0,=93636418370.0,=37012001327.4,,=0.1063,,,,
2025-10-09,=8.0500,=8.0500,=8.0500,=8.0500,=109315309075.0,=92601126275.0,=36602777725.5,,=0.1051,,,,
2025-09-30,=7.8500,=7.8500,=7.8500,=7.8500,=106599400775.0,=90300477175.0,=35693391943.5,,=0.1025,,,,
2025-09-29,=7.8200,=7.8200,=7.8200,=7.8200,=106192014530.0,=89955379810.0,=35556984076.2,,=0.1021,,,,
2025-09-26,=7.8000,=7.8000,=7.8000,=7.8000,=105920423700.0,=89725314900.0,=35466045498.0,,=0.1018,,,,
2025-09-25,=7.7800,=7.7800,=7.7800,=7.7800,=105648832870.0,=89495249990.0,=35375106919.8,,=0.1016,,,,
2025-09-24,=7.8700,=7.8700,=7.8700,=7.8700,=106870991605.0,=90530542085.0,=35784330521.7,,=0.1027,,,,
2025-09-23,=7.9200,=7.9200,=7.9200,=7.9200,=107549968680.0,=91105704360.0,=36011676967.2,,=0.1034,,,,
2025-09-22,=7.8700,=7.8700,=7.8700,=7.8700,=106870991605.0,=90530542085.0,=35784330521.7,,=0.1027,,,,
2025-09-19,=7.9300,=7.9300,=7.9300,=7.9300,=107685764095.0,=91220736815.0,=36057146256.3,,=0.1035,,,,
2025-09-18,=7.9200,=7.9200,=7.9200,=7.9200,=107549968680.0,=91105704360.0,=36011676967.2,,=0.1034,,,,
2025-09-17,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=0.1052,,,,
2025-09-16,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=0.1047,,,,
2025-09-15,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=0.1047,,,,
2025-09-12,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=0.1047,,,,
2025-09-11,=8.0200,=8.0200,=8.0200,=8.0200,=108907922830.0,=92256028910.0,=36466369858.2,,=0.1047,,,,
2025-09-10,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=0.1040,,,,
2025-09-09,=8.0000,=8.0000,=8.0000,=8.0000,=108636332000.0,=92025964000.0,=36375431280.0,,=0.1044,,,,
2025-09-08,=8.0300,=8.0300,=8.0300,=8.0300,=109043718245.0,=92371061365.0,=36511839147.3,,=0.1048,,,,
2025-09-05,=7.9700,=7.9700,=7.9700,=7.9700,=108228945755.0,=91680866635.0,=36239023412.7,,=0.1040,,,,
2025-09-04,=7.9400,=7.9400,=7.9400,=7.9400,=107821559510.0,=91335769270.0,=36102615545.4,,=0.1037,,,,
2025-09-03,=7.9900,=7.9900,=7.9900,=7.9900,=108500536585.0,=91910931545.0,=36329961990.9,,=0.1043,,,,
2025-09-02,=8.0700,=8.0700,=8.0700,=8.0700,=109586899905.0,=92831191185.0,=36693716303.7,,=0.1053,,,,
2025-09-01,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=0.1056,,,,
2025-08-29,=8.1300,=8.1300,=8.1300,=8.1300,=110401672395.0,=93521385915.0,=36966532038.3,,=0.1052,,,,
2025-08-28,=8.1300,=8.1300,=8.1300,=8.1300,=110401672395.0,=93521385915.0,=36966532038.3,,=0.1052,,,,
2025-08-27,=8.1100,=8.1100,=8.1100,=8.1100,=110130081565.0,=93291321005.0,=36875593460.1,,=0.1050,,,,
2025-08-26,=8.2600,=8.2600,=8.2600,=8.2600,=112167012790.0,=95016807830.0,=37557632796.6,,=0.1069,,,,
2025-08-25,=8.3200,=8.3200,=8.3200,=8.3200,=112981785280.0,=95707002560.0,=37830448531.2,,=0.1077,,,,
2025-08-22,=8.2300,=8.2300,=8.2300,=8.2300,=111759626545.0,=94671710465.0,=37421224929.3,,=0.1065,,,,
2025-08-21,=8.1800,=8.1800,=8.1800,=8.1800,=111080649470.0,=94096548190.0,=37193878483.8,,=0.1059,,,,
