日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2026-06-05,=31.0500,=31.0500,=31.0500,=31.0500,=298711602177.75,=212538537178.0,=111739779040.95,,=0.9386,,,,
2026-06-04,=31.0200,=31.0200,=31.0200,=31.0200,=298422991934.1,=212333185934.0,=111631817901.78,,=0.9377,,,,
2026-06-03,=31.3200,=31.3200,=31.3200,=31.3200,=301309094370.6,=214386698371.0,=112711429293.48,,=0.9468,,,,
2026-06-02,=31.7000,=31.7000,=31.7000,=31.7000,=304964824123.5,=216987814124.0,=114078937056.3,,=0.9583,,,,
2026-06-01,=32.0200,=32.0200,=32.0200,=32.0200,=308043333389.1001,=219178227389.0,=115230522540.78,,=0.9679,,,,
2026-05-29,=32.1800,=32.1800,=32.1800,=32.1800,=309582588021.9,=220273434022.0,=115806315283.02,,=0.9728,,,,
2026-05-28,=32.0200,=32.0200,=32.0200,=32.0200,=308043333389.1001,=219178227389.0,=115230522540.78,,=0.9679,,,,
2026-05-27,=32.6300,=32.6300,=32.6300,=32.6300,=313911741676.65,=223353702677.0,=117425732370.57,,=0.9864,,,,
2026-05-26,=33.2200,=33.2200,=33.2200,=33.2200,=319587743135.1,=227392277135.0,=119548968107.58,,=1.0042,,,,
2026-05-25,=33.2900,=33.2900,=33.2900,=33.2900,=320261167036.95,=227871430037.0,=119800877432.31,,=1.0063,,,,
2026-05-22,=32.8500,=32.8500,=32.8500,=32.8500,=316028216796.75,=224859611797.0,=118217447391.15,,=0.9930,,,,
2026-05-21,=33.0000,=33.0000,=33.0000,=33.0000,=317471268015.0,=225886368015.0,=118757253087.0,,=0.9976,,,,
2026-05-20,=33.4200,=33.4200,=33.4200,=33.4200,=321511811426.1001,=228761285426.0,=120268709035.38,,=1.0103,,,,
2026-05-19,=33.7100,=33.7100,=33.7100,=33.7100,=324301710448.05,=230746347448.0,=121312333380.69,,=1.0190,,,,
2026-05-18,=33.8700,=33.8700,=33.8700,=33.8700,=325840965080.85,=231841554081.0,=121888126122.93,,=1.0239,,,,
2026-05-15,=34.5400,=34.5400,=34.5400,=34.5400,=332286593855.7,=236427731856.0,=124299258231.06,,=1.0441,,,,
2026-05-14,=35.1800,=35.1800,=35.1800,=35.1800,=338443612386.9,=240808558387.0,=126602429200.02,,=1.0635,,,,
2026-05-13,=35.7400,=35.7400,=35.7400,=35.7400,=343831003601.7,=244641781602.0,=128617703797.86,,=1.0804,,,,
2026-05-12,=37.2200,=37.2200,=37.2200,=37.2200,=358069108955.1,=254772442955.0,=133943786663.58,,=1.1251,,,,
2026-05-11,=37.3900,=37.3900,=37.3900,=37.3900,=359704567002.45,=255936100002.0,=134555566452.21,,=1.1303,,,,
2026-05-08,=36.9000,=36.9000,=36.9000,=36.9000,=354990599689.5,=252582029690.0,=132792201179.1,,=1.1155,,,,
2026-05-07,=37.3100,=37.3100,=37.3100,=37.3100,=358934939686.0501,=255388496686.0,=134267670081.09,,=1.1279,,,,
2026-05-06,=37.1000,=37.1000,=37.1000,=37.1000,=356914667980.5,=253951037981.0,=133511942106.9,,=1.1215,,,,
2026-04-30,=37.2300,=37.2300,=37.2300,=37.2300,=358165312369.65,=254840893370.0,=133979773709.97,,=1.1254,,,,
2026-04-29,=37.6200,=37.6200,=37.6200,=37.6200,=361917245537.1,=257510459537.0,=135383268519.18,,=1.1372,,,,
2026-04-28,=36.3400,=36.3400,=36.3400,=36.3400,=349603208474.7,=248748806475.0,=130776926581.26,,=1.1623,,,,
2026-04-27,=36.3600,=36.3600,=36.3600,=36.3600,=349795615303.8,=248885707304.0,=130848900674.04,,=1.1629,,,,
2026-04-24,=36.6200,=36.6200,=36.6200,=36.6200,=352296904082.1,=250665418082.0,=131784563880.18,,=1.1713,,,,
2026-04-23,=36.9600,=36.9600,=36.9600,=36.9600,=355567820176.8,=252992732177.0,=133008123457.44,,=1.1821,,,,
2026-04-22,=37.0500,=37.0500,=37.0500,=37.0500,=356433650907.75,=253608785908.0,=133332006874.95,,=1.1850,,,,
2026-04-21,=37.0500,=37.0500,=37.0500,=37.0500,=356433650907.75,=253608785908.0,=133332006874.95,,=1.1850,,,,
2026-04-20,=37.4600,=37.4600,=37.4600,=37.4600,=360377990904.3,=256415252904.0,=134807475776.94,,=1.1981,,,,
2026-04-17,=37.3400,=37.3400,=37.3400,=37.3400,=359223549929.7,=255593847930.0,=134375631220.26,,=1.1943,,,,
2026-04-16,=37.8700,=37.8700,=37.8700,=37.8700,=364322330900.85,=259221719901.0,=136282944678.93,,=1.2112,,,,
2026-04-15,=37.9900,=37.9900,=37.9900,=37.9900,=365476771875.45,=260043124875.0,=136714789235.61,,=1.2151,,,,
2026-04-14,=38.4000,=38.4000,=38.4000,=38.4000,=369421111872.0,=262849591872.0,=138190258137.6,,=1.2282,,,,
2026-04-13,=37.6600,=37.6600,=37.6600,=37.6600,=362302059195.3,=257784261195.0,=135527216704.74,,=1.2045,,,,
2026-04-10,=38.6300,=38.6300,=38.6300,=38.6300,=371633790406.65,=264423951407.0,=139017960204.57,,=1.2355,,,,
2026-04-09,=38.2900,=38.2900,=38.2900,=38.2900,=368362874311.95,=262096637312.0,=137794400627.31,,=1.2247,,,,
2026-04-08,=39.9000,=39.9000,=39.9000,=39.9000,=383851624054.5,=273117154055.0,=143588315096.1,,=1.2762,,,,
2026-04-07,=37.2700,=37.2700,=37.2700,=37.2700,=358550126027.8501,=255114695028.0,=134123721895.53,,=1.1920,,,,
2026-04-03,=38.2200,=38.2200,=38.2200,=38.2200,=367689450410.1,=261617484410.0,=137542491302.58,,=1.2224,,,,
2026-04-02,=38.3900,=38.3900,=38.3900,=38.3900,=369324908457.45,=262781141457.0,=138154271091.21,,=1.2279,,,,
2026-04-01,=38.3100,=38.3100,=38.3100,=38.3100,=368555281141.0501,=262233538141.0,=137866374720.09,,=1.2253,,,,
2026-03-31,=37.0900,=37.0900,=37.0900,=37.0900,=356818464565.95,=253882587566.0,=133475955060.51,,=1.1863,,,,
2026-03-30,=36.6500,=36.6500,=36.6500,=36.6500,=352585514325.75,=250870769326.0,=131892525019.35,,=1.1722,,,,
2026-03-27,=37.1200,=37.1200,=37.1200,=37.1200,=357107074809.6,=254087938810.0,=133583916199.68,,=1.1872,,,,
2026-03-26,=37.0900,=37.0900,=37.0900,=37.0900,=356818464565.95,=253882587566.0,=133475955060.51,,=1.2616,,,,
2026-03-25,=38.3800,=38.3800,=38.3800,=38.3800,=369228705042.9,=262712691043.0,=138118284044.82,,=1.3055,,,,
2026-03-24,=37.5900,=37.5900,=37.5900,=37.5900,=361628635293.45,=257305108293.0,=135275307380.01,,=1.2786,,,,
2026-03-23,=37.3200,=37.3200,=37.3200,=37.3200,=359031143100.6,=255456947101.0,=134303657127.48,,=1.2694,,,,
2026-03-20,=39.1600,=39.1600,=39.1600,=39.1600,=376732571377.8,=268051823378.0,=140925273663.24,,=1.3320,,,,
2026-03-19,=39.7600,=39.7600,=39.7600,=39.7600,=382504776250.8,=272158848251.0,=143084496446.64,,=1.3524,,,,
2026-03-18,=40.7700,=40.7700,=40.7700,=40.7700,=392221321120.3501,=279072340120.0,=146719188132.03,,=1.3868,,,,
2026-03-17,=40.5000,=40.5000,=40.5000,=40.5000,=389623828927.5,=277224178928.0,=145747537879.5,,=1.3776,,,,
2026-03-16,=39.6000,=39.6000,=39.6000,=39.6000,=380965521618.0,=271063641618.0,=142508703704.4,,=1.3470,,,,
2026-03-13,=39.1700,=39.1700,=39.1700,=39.1700,=376828774792.3501,=268120273792.0,=140961260709.63,,=1.3324,,,,
2026-03-12,=39.4800,=39.4800,=39.4800,=39.4800,=379811080643.4,=270242236643.0,=142076859147.72,,=1.3429,,,,
2026-03-11,=39.4800,=39.4800,=39.4800,=39.4800,=379811080643.4,=270242236643.0,=142076859147.72,,=1.3429,,,,
2026-03-10,=39.1700,=39.1700,=39.1700,=39.1700,=376828774792.3501,=268120273792.0,=140961260709.63,,=1.3324,,,,
2026-03-09,=38.2000,=38.2000,=38.2000,=38.2000,=367497043581.0,=261480583581.0,=137470517209.8,,=1.2994,,,,
2026-03-06,=39.2400,=39.2400,=39.2400,=39.2400,=377502198694.2,=268599426694.0,=141213170034.36,,=1.3347,,,,
2026-03-05,=39.3400,=39.3400,=39.3400,=39.3400,=378464232839.7,=269283930840.0,=141573040498.26,,=1.3381,,,,
2026-03-04,=38.8500,=38.8500,=38.8500,=38.8500,=373750265526.75,=265929860527.0,=139809675225.15,,=1.3215,,,,
2026-03-03,=39.9500,=39.9500,=39.9500,=39.9500,=384332641127.25,=273459406127.0,=143768250328.05,,=1.3589,,,,
2026-03-02,=39.9900,=39.9900,=39.9900,=39.9900,=384717454785.45,=273733207785.0,=143912198513.61,,=1.3603,,,,
2026-02-27,=40.8100,=40.8100,=40.8100,=40.8100,=392606134778.5501,=279346141779.0,=146863136317.59,,=1.3881,,,,
2026-02-26,=40.9600,=40.9600,=40.9600,=40.9600,=394049185996.8,=280372897997.0,=147402942013.44,,=1.3932,,,,
2026-02-25,=42.1200,=42.1200,=42.1200,=42.1200,=405208782084.6,=288313146085.0,=151577439394.68,,=1.4327,,,,
2026-02-24,=42.5200,=42.5200,=42.5200,=42.5200,=409056918666.6001,=291051162667.0,=153016921250.28,,=1.4463,,,,
2026-02-13,=42.8900,=42.8900,=42.8900,=42.8900,=412616445004.95,=293583828005.0,=154348441966.71,,=1.4589,,,,
2026-02-12,=43.5900,=43.5900,=43.5900,=43.5900,=419350684023.45,=298375357023.0,=156867535214.01,,=1.4827,,,,
2026-02-11,=44.3200,=44.3200,=44.3200,=44.3200,=426373533285.6,=303372237286.0,=159494589600.48,,=1.5075,,,,
2026-02-10,=44.9500,=44.9500,=44.9500,=44.9500,=432434348402.25,=307684613402.0,=161761773523.05,,=1.5290,,,,
2026-02-09,=45.2200,=45.2200,=45.2200,=45.2200,=435031840595.1,=309532774595.0,=162733423775.58,,=1.5381,,,,
2026-02-06,=44.8100,=44.8100,=44.8100,=44.8100,=431087500598.5501,=306726307599.0,=161257954873.59,,=1.5242,,,,
2026-02-05,=44.7500,=44.7500,=44.7500,=44.7500,=430510280111.25,=306315605111.0,=161042032595.25,,=1.5222,,,,
2026-02-04,=44.7300,=44.7300,=44.7300,=44.7300,=430317873282.15,=306178704282.0,=160970058502.47,,=1.5215,,,,
2026-02-03,=43.9800,=43.9800,=43.9800,=43.9800,=423102617190.9,=301044923191.0,=158271030023.22,,=1.4960,,,,
2026-02-02,=44.3600,=44.3600,=44.3600,=44.3600,=426758346943.8,=303646038944.0,=159638537786.04,,=1.5089,,,,
2026-01-30,=45.5500,=45.5500,=45.5500,=45.5500,=438206553275.25,=311791638275.0,=163920996306.45,,=1.5494,,,,
2026-01-29,=46.1800,=46.1800,=46.1800,=46.1800,=444267368391.9,=316104014392.0,=166188180229.02,,=1.5708,,,,
2026-01-28,=44.1800,=44.1800,=44.1800,=44.1800,=425026685481.9,=302413931482.0,=158990770951.02,,=1.5028,,,,
2026-01-27,=44.2000,=44.2000,=44.2000,=44.2000,=425219092311.0,=302550832311.0,=159062745043.8,,=1.5035,,,,
2026-01-26,=43.3400,=43.3400,=43.3400,=43.3400,=416945598659.7,=296664096660.0,=155967859054.26,,=1.4742,,,,
2026-01-23,=41.9900,=41.9900,=41.9900,=41.9900,=403958137695.45,=287423290695.0,=151109607791.61,,=1.4283,,,,
2026-01-22,=43.1000,=43.1000,=43.1000,=43.1000,=414636716710.5,=295021286711.0,=155104169940.9,,=1.4660,,,,
2026-01-21,=43.9000,=43.9000,=43.9000,=43.9000,=422332989874.5,=300497319875.0,=157983133652.1,,=1.4933,,,,
2026-01-20,=44.2500,=44.2500,=44.2500,=44.2500,=425700109383.75,=302893084384.0,=159242680275.75,,=1.5052,,,,
2026-01-19,=44.0900,=44.0900,=44.0900,=44.0900,=424160854750.95,=301797877751.0,=158666887533.51,,=1.4997,,,,
2026-01-16,=44.1900,=44.1900,=44.1900,=44.1900,=425122888896.45,=302482381896.0,=159026757997.41,,=1.5031,,,,
2026-01-15,=44.9200,=44.9200,=44.9200,=44.9200,=432145738158.6001,=307479262159.0,=161653812383.88,,=1.5279,,,,
2026-01-14,=45.2900,=45.2900,=45.2900,=45.2900,=435705264496.95,=310011927497.0,=162985333100.31,,=1.5405,,,,
2026-01-13,=45.9100,=45.9100,=45.9100,=45.9100,=441669876199.05,=314255853199.0,=165216529976.49,,=1.5616,,,,
2026-01-12,=45.3800,=45.3800,=45.3800,=45.3800,=436571095227.9,=310627981228.0,=163309216517.82,,=1.5436,,,,
2026-01-09,=46.5000,=46.5000,=46.5000,=46.5000,=447345877657.5,=318294427658.0,=167339765713.5,,=1.5817,,,,
2026-01-08,=46.9500,=46.9500,=46.9500,=46.9500,=451675031312.25,=321374696312.0,=168959182801.05,,=1.5970,,,,
2026-01-07,=47.8900,=47.8900,=47.8900,=47.8900,=460718152279.95,=327809035280.0,=172341965161.71,,=1.6290,,,,
2026-01-06,=47.3500,=47.3500,=47.3500,=47.3500,=455523167894.25,=324112712894.0,=170398664656.65,,=1.6106,,,,
2026-01-05,=45.0600,=45.0600,=45.0600,=45.0600,=433492585962.3001,=308437567962.0,=162157631033.34,,=1.5327,,,,
2025-12-31,=41.9100,=41.9100,=41.9100,=41.9100,=403188510379.05,=286875687379.0,=150821711420.49,,=1.4256,,,,
2025-12-30,=41.9100,=41.9100,=41.9100,=41.9100,=403188510379.05,=286875687379.0,=150821711420.49,,=1.4256,,,,
2025-12-29,=42.2800,=42.2800,=42.2800,=42.2800,=406748036717.4,=289408352717.0,=152153232136.92,,=1.4381,,,,
2025-12-26,=42.3300,=42.3300,=42.3300,=42.3300,=407229053790.15,=289750604790.0,=152333167368.87,,=1.4398,,,,
2025-12-25,=42.6400,=42.6400,=42.6400,=42.6400,=410211359641.2,=291872567641.0,=153448765806.96,,=1.4504,,,,
2025-12-24,=41.5000,=41.5000,=41.5000,=41.5000,=399244170382.5,=284069220383.0,=149346242518.5,,=1.4116,,,,
2025-12-23,=41.7700,=41.7700,=41.7700,=41.7700,=401841662575.3501,=285917381575.0,=150317892771.03,,=1.4208,,,,
2025-12-22,=41.4000,=41.4000,=41.4000,=41.4000,=398282136237.0,=283384716237.0,=148986372054.6,,=1.4082,,,,
2025-12-19,=41.0400,=41.0400,=41.0400,=41.0400,=394818813313.2,=280920501313.0,=147690838384.56,,=1.3960,,,,
2025-12-18,=41.0800,=41.0800,=41.0800,=41.0800,=395203626971.4,=281194302971.0,=147834786570.12,,=1.3973,,,,
2025-12-17,=40.7900,=40.7900,=40.7900,=40.7900,=392413727949.45,=279209240949.0,=146791162224.81,,=1.3875,,,,
2025-12-16,=39.1500,=39.1500,=39.1500,=39.1500,=376636367963.25,=267983372963.0,=140889286616.85,,=1.3317,,,,
2025-12-15,=39.5800,=39.5800,=39.5800,=39.5800,=380773114788.9,=270926740789.0,=142436729611.62,,=1.3463,,,,
2025-12-12,=38.2400,=38.2400,=38.2400,=38.2400,=367881857239.2,=261754385239.0,=137614465395.36,,=1.3007,,,,
2025-12-11,=37.4700,=37.4700,=37.4700,=37.4700,=360474194318.85,=256483703319.0,=134843462823.33,,=1.2745,,,,
2025-12-10,=37.9100,=37.9100,=37.9100,=37.9100,=364707144559.05,=259495521559.0,=136426892864.49,,=1.2895,,,,
2025-12-09,=37.5000,=37.5000,=37.5000,=37.5000,=360762804562.5,=256689054563.0,=134951423962.5,,=1.2756,,,,
2025-12-08,=38.2400,=38.2400,=38.2400,=38.2400,=367881857239.2,=261754385239.0,=137614465395.36,,=1.3007,,,,
2025-12-05,=37.6100,=37.6100,=37.6100,=37.6100,=361821042122.55,=257442009123.0,=135347281472.79,,=1.2793,,,,
2025-12-04,=35.2000,=35.2000,=35.2000,=35.2000,=338636019216.0,=240945459216.0,=126674403292.8,,=1.1973,,,,
2025-12-03,=35.0000,=35.0000,=35.0000,=35.0000,=336711950925.0,=239576450925.0,=125954662365.0,,=1.1905,,,,
2025-12-02,=35.6100,=35.6100,=35.6100,=35.6100,=342580359212.55,=243751926213.0,=128149872194.79,,=1.2113,,,,
2025-12-01,=35.1700,=35.1700,=35.1700,=35.1700,=338347408972.3501,=240740107972.0,=126566442153.63,,=1.1963,,,,
2025-11-28,=34.7500,=34.7500,=34.7500,=34.7500,=334306865561.25,=237865190561.0,=125054986205.25,,=1.1820,,,,
2025-11-27,=35.0500,=35.0500,=35.0500,=35.0500,=337192967997.75,=239918702998.0,=126134597596.95,,=1.1922,,,,
2025-11-26,=34.6100,=34.6100,=34.6100,=34.6100,=332960017757.55,=236906884758.0,=124551167555.79,,=1.1773,,,,
2025-11-25,=34.9500,=34.9500,=34.9500,=34.9500,=336230933852.25,=239234198852.0,=125774727133.05,,=1.1888,,,,
2025-11-24,=34.3000,=34.3000,=34.3000,=34.3000,=329977711906.5,=234784921906.0,=123435569117.7,,=1.1667,,,,
2025-11-21,=34.6300,=34.6300,=34.6300,=34.6300,=333152424586.65,=237043785587.0,=124623141648.57,,=1.1779,,,,
2025-11-20,=35.5400,=35.5400,=35.5400,=35.5400,=341906935310.7,=243272773311.0,=127897962870.06,,=1.2089,,,,
2025-11-19,=35.8300,=35.8300,=35.8300,=35.8300,=344696834332.65,=245257835333.0,=128941587215.37,,=1.2188,,,,
2025-11-18,=34.8600,=34.8600,=34.8600,=34.8600,=335365103121.3,=238618145121.0,=125450843715.54,,=1.1858,,,,
2025-11-17,=35.4700,=35.4700,=35.4700,=35.4700,=341233511408.85,=242793620409.0,=127646053545.33,,=1.2065,,,,
2025-11-14,=36.2900,=36.2900,=36.2900,=36.2900,=349122191401.95,=248406554402.0,=130596991349.31,,=1.2344,,,,
2025-11-13,=37.0500,=37.0500,=37.0500,=37.0500,=356433650907.75,=253608785908.0,=133332006874.95,,=1.2602,,,,
2025-11-12,=36.5000,=36.5000,=36.5000,=36.5000,=351142463107.5,=249844013108.0,=131352719323.5,,=1.2415,,,,
2025-11-11,=35.5900,=35.5900,=35.5900,=35.5900,=342387952383.45,=243615025383.0,=128077898102.01,,=1.2106,,,,
2025-11-10,=36.0500,=36.0500,=36.0500,=36.0500,=346813309452.75,=246763744453.0,=129733302235.95,,=1.2262,,,,
2025-11-07,=35.6100,=35.6100,=35.6100,=35.6100,=342580359212.55,=243751926213.0,=128149872194.79,,=1.2113,,,,
2025-11-06,=35.4900,=35.4900,=35.4900,=35.4900,=341425918237.95,=242930521238.0,=127718027638.11,,=1.2072,,,,
2025-11-05,=35.0200,=35.0200,=35.0200,=35.0200,=336904357754.1001,=239713351754.0,=126026636457.78,,=1.1912,,,,
2025-11-04,=35.4300,=35.4300,=35.4300,=35.4300,=340848697750.65,=242519818751.0,=127502105359.77,,=1.2051,,,,
2025-11-03,=35.1300,=35.1300,=35.1300,=35.1300,=337962595314.15,=240466306314.0,=126422493968.07,,=1.1949,,,,
2025-10-31,=35.5000,=35.5000,=35.5000,=35.5000,=341522121652.5,=242998971653.0,=127754014684.5,,=1.2075,,,,
2025-10-30,=37.7500,=37.7500,=37.7500,=37.7500,=363167889926.25,=258400314926.0,=135851100122.25,,=1.3444,,,,
2025-10-29,=37.6000,=37.6000,=37.6000,=37.6000,=361724838708.0,=257373558708.0,=135311294426.4,,=1.3391,,,,
2025-10-28,=37.3000,=37.3000,=37.3000,=37.3000,=358838736271.5,=255320046271.0,=134231683034.7,,=1.3284,,,,
2025-10-27,=37.1300,=37.1300,=37.1300,=37.1300,=357203278224.15,=254156389224.0,=133619903246.07,,=1.3224,,,,
2025-10-24,=37.2200,=37.2200,=37.2200,=37.2200,=358069108955.1,=254772442955.0,=133943786663.58,,=1.3256,,,,
2025-10-23,=37.3400,=37.3400,=37.3400,=37.3400,=359223549929.7,=255593847930.0,=134375631220.26,,=1.3298,,,,
2025-10-22,=37.2000,=37.2000,=37.2000,=37.2000,=357876702126.0,=254635542126.0,=133871812570.8,,=1.3249,,,,
2025-10-21,=37.3300,=37.3300,=37.3300,=37.3300,=359127346515.15,=255525397515.0,=134339644173.87,,=1.3295,,,,
2025-10-20,=37.0700,=37.0700,=37.0700,=37.0700,=356626057736.85,=253745686737.0,=133403980967.73,,=1.3202,,,,
2025-10-17,=36.7500,=36.7500,=36.7500,=36.7500,=353547548471.25,=251555273471.0,=132252395483.25,,=1.3088,,,,
2025-10-16,=37.7000,=37.7000,=37.7000,=37.7000,=362686872853.5,=258058062854.0,=135671164890.3,,=1.3427,,,,
2025-10-15,=36.9000,=36.9000,=36.9000,=36.9000,=354990599689.5,=252582029690.0,=132792201179.1,,=1.3142,,,,
2025-10-14,=36.0000,=36.0000,=36.0000,=36.0000,=346332292380.0,=246421492380.0,=129553367004.0,,=1.2821,,,,
2025-10-13,=34.9200,=34.9200,=34.9200,=34.9200,=335942323608.6001,=239028847609.0,=125666765993.88,,=1.2437,,,,
2025-10-10,=35.0600,=35.0600,=35.0600,=35.0600,=337289171412.3001,=239987153412.0,=126170584643.34,,=1.2486,,,,
2025-10-09,=34.8800,=34.8800,=34.8800,=34.8800,=335557509950.4,=238755045950.0,=125522817808.32,,=1.2422,,,,
2025-09-30,=35.1200,=35.1200,=35.1200,=35.1200,=337866391899.6,=240397855900.0,=126386506921.68,,=1.2508,,,,
2025-09-29,=35.5800,=35.5800,=35.5800,=35.5800,=342291748968.9,=243546574969.0,=128041911055.62,,=1.2672,,,,
2025-09-26,=35.2000,=35.2000,=35.2000,=35.2000,=338636019216.0,=240945459216.0,=126674403292.8,,=1.2536,,,,
2025-09-25,=34.7700,=34.7700,=34.7700,=34.7700,=334499272390.3501,=238002091390.0,=125126960298.03,,=1.2383,,,,
2025-09-24,=34.9300,=34.9300,=34.9300,=34.9300,=336038527023.15,=239097298023.0,=125702753040.27,,=1.2440,,,,
2025-09-23,=34.7900,=34.7900,=34.7900,=34.7900,=334691679219.45,=238138992219.0,=125198934390.81,,=1.2390,,,,
2025-09-22,=34.8500,=34.8500,=34.8500,=34.8500,=335268899706.75,=238549694707.0,=125414856669.15,,=1.2412,,,,
2025-09-19,=34.8900,=34.8900,=34.8900,=34.8900,=335653713364.95,=238823496365.0,=125558804854.71,,=1.2426,,,,
2025-09-18,=35.0300,=35.0300,=35.0300,=35.0300,=337000561168.65,=239781802169.0,=126062623504.17,,=1.2476,,,,
2025-09-17,=35.9000,=35.9000,=35.9000,=35.9000,=345370258234.5,=245736988235.0,=129193496540.1,,=1.2786,,,,
2025-09-16,=36.2600,=36.2600,=36.2600,=36.2600,=348833581158.3,=248201203158.0,=130489030210.14,,=1.2914,,,,
2025-09-15,=37.0000,=37.0000,=37.0000,=37.0000,=355952633835.0,=253266533835.0,=133152071643.0,,=1.3177,,,,
2025-09-12,=37.3200,=37.3200,=37.3200,=37.3200,=359031143100.6,=255456947101.0,=134303657127.48,,=1.3291,,,,
2025-09-11,=38.1400,=38.1400,=38.1400,=38.1400,=366919823093.7,=261069881094.0,=137254594931.46,,=1.3583,,,,
2025-09-10,=37.4400,=37.4400,=37.4400,=37.4400,=360185584075.2,=256278352075.0,=134735501684.16,,=1.3334,,,,
2025-09-09,=37.4500,=37.4500,=37.4500,=37.4500,=360281787489.75,=256346802490.0,=134771488730.55,,=1.3338,,,,
2025-09-08,=37.5500,=37.5500,=37.5500,=37.5500,=361243821635.25,=257031306635.0,=135131359194.45,,=1.3373,,,,
2025-09-05,=38.0400,=38.0400,=38.0400,=38.0400,=365957788948.2,=260385376948.0,=136894724467.56,,=1.3548,,,,
2025-09-04,=37.9200,=37.9200,=37.9200,=37.9200,=364803347973.6001,=259563971974.0,=136462879910.88,,=1.3505,,,,
2025-09-03,=38.6400,=38.6400,=38.6400,=38.6400,=371729993821.2,=264492401821.0,=139053947250.96,,=1.3761,,,,
2025-09-02,=39.8300,=39.8300,=39.8300,=39.8300,=383178200152.65,=272638001153.0,=143336405771.37,,=1.4185,,,,
2025-09-01,=39.6000,=39.6000,=39.6000,=39.6000,=380965521618.0,=271063641618.0,=142508703704.4,,=1.4103,,,,
2025-08-29,=40.3100,=40.3100,=40.3100,=40.3100,=387795964051.0501,=275923621051.0,=145063783998.09,,=1.4356,,,,
2025-08-28,=39.9400,=39.9400,=39.9400,=39.9400,=384236437712.7,=273390955713.0,=143732263281.66,,=1.5256,,,,
2025-08-27,=39.7400,=39.7400,=39.7400,=39.7400,=382312369421.7,=272021947422.0,=143012522353.86,,=1.5179,,,,
2025-08-26,=40.9200,=40.9200,=40.9200,=40.9200,=393664372338.6001,=280099096339.0,=147258993827.88,,=1.5630,,,,
2025-08-25,=41.5700,=41.5700,=41.5700,=41.5700,=399917594284.35,=284548373284.0,=149598151843.23,,=1.5878,,,,
2025-08-22,=40.7800,=40.7800,=40.7800,=40.7800,=392317524534.9,=279140790535.0,=146755175178.42,,=1.5577,,,,
